,2018-05-18 12:21:41-sup,2018-05-18 12:21:41-inf,2018-05-18 12:22:42-sup,2018-05-18 12:22:42-inf,2018-05-18 12:23:56-sup,2018-05-18 12:23:56-inf,2018-05-18 12:25:04-sup,2018-05-18 12:25:04-inf
0,152.2857142857144,251.75510204081618,288.13043478260875,95.30434782608688,191.65454545454554,14.527272727272702,179.90625,61.46875
1,93.10204081632662,0.8163265306122298,78.98550724637687,168.59420289855063,123.41818181818189,22.818181818181756,26.53125,2.15625
2,9.591836734693885,,41.56521739130437,94.31884057971001,87.89090909090919,369.85454545454513,41.53125,0.15625
3,,,3.855072463768124,0.28985507246375164,,,27.53125,69.625
4,,,5.855072463768124,109.59420289855063,,,,
