,speed,power,crop
2018-05-18 12:00:15,10.006,366.0,0.0
2018-05-18 12:00:16,9.891,342.0,0.0
2018-05-18 12:00:17,9.937,298.0,0.0
2018-05-18 12:00:18,9.734,0.0,0.0
2018-05-18 12:00:19,9.625,0.0,0.0
2018-05-18 12:00:20,9.332,0.0,0.0
2018-05-18 12:00:21,9.133,0.0,0.0
2018-05-18 12:00:22,8.906,0.0,0.0
2018-05-18 12:00:23,8.551,5.0,0.0
2018-05-18 12:00:24,8.351,4.0,0.0
2018-05-18 12:00:25,8.161,2.0,0.0
2018-05-18 12:00:26,8.039,1.0,0.0
2018-05-18 12:00:27,0.0,1.0,0.0
2018-05-18 12:00:28,7.748,1.0,0.0
2018-05-18 12:00:29,7.638,1.0,0.0
2018-05-18 12:00:30,7.478,1.0,0.0
2018-05-18 12:00:31,7.251,0.0,0.0
2018-05-18 12:00:32,7.107,0.0,0.0
2018-05-18 12:00:33,7.084,0.0,0.0
2018-05-18 12:00:34,6.857,0.0,0.0
2018-05-18 12:00:35,6.686,0.0,0.0
2018-05-18 12:00:36,6.624,0.0,0.0
2018-05-18 12:00:37,6.624,148.0,0.0
2018-05-18 12:00:38,6.604,106.0,0.0
2018-05-18 12:00:39,6.524,97.0,0.0
2018-05-18 12:00:40,6.544,92.0,0.0
2018-05-18 12:00:41,6.666,126.0,0.0
2018-05-18 12:00:42,6.707,113.0,0.0
2018-05-18 12:00:43,6.624,98.0,0.0
2018-05-18 12:00:44,6.484,110.0,0.0
2018-05-18 12:00:45,6.666,105.0,0.0
2018-05-18 12:00:46,6.728,109.0,0.0
2018-05-18 12:00:47,6.835,113.0,0.0
2018-05-18 12:00:48,6.835,115.0,0.0
2018-05-18 12:00:49,6.857,115.0,0.0
2018-05-18 12:00:50,6.879,117.0,0.0
2018-05-18 12:00:51,6.792,129.0,0.0
2018-05-18 12:00:52,6.771,126.0,0.0
2018-05-18 12:00:53,6.792,134.0,0.0
2018-05-18 12:00:54,6.835,133.0,0.0
2018-05-18 12:00:55,6.814,133.0,0.0
2018-05-18 12:00:56,6.879,128.0,0.0
2018-05-18 12:00:57,6.946,121.0,0.0
2018-05-18 12:00:58,6.879,120.0,0.0
2018-05-18 12:00:59,6.924,123.0,0.0
2018-05-18 12:01:00,7.014,121.0,0.0
2018-05-18 12:01:01,6.991,125.0,0.0
2018-05-18 12:01:02,7.014,117.0,0.0
2018-05-18 12:01:03,6.946,114.0,0.0
2018-05-18 12:01:04,6.991,120.0,0.0
2018-05-18 12:01:05,7.084,129.0,0.0
2018-05-18 12:01:06,7.154,134.0,0.0
2018-05-18 12:01:07,7.06,132.0,0.0
2018-05-18 12:01:08,7.107,142.0,0.0
2018-05-18 12:01:09,7.131,132.0,0.0
2018-05-18 12:01:10,7.084,141.0,0.0
2018-05-18 12:01:11,7.107,139.0,0.0
2018-05-18 12:01:12,7.325,181.0,0.0
2018-05-18 12:01:13,7.401,162.0,0.0
2018-05-18 12:01:14,7.505,130.0,0.0
2018-05-18 12:01:15,7.505,112.0,0.0
2018-05-18 12:01:16,7.505,137.0,0.0
2018-05-18 12:01:17,7.638,194.0,400.0
2018-05-18 12:01:18,7.584,193.0,400.0
2018-05-18 12:01:19,7.611,185.0,400.0
2018-05-18 12:01:20,7.557,163.0,400.0
2018-05-18 12:01:21,7.452,164.0,400.0
2018-05-18 12:01:22,7.505,147.0,400.0
2018-05-18 12:01:23,7.531,140.0,400.0
2018-05-18 12:01:24,7.531,145.0,400.0
2018-05-18 12:01:25,7.452,148.0,400.0
2018-05-18 12:01:26,7.452,138.0,400.0
2018-05-18 12:01:27,7.557,139.0,400.0
2018-05-18 12:01:28,7.376,136.0,400.0
2018-05-18 12:01:29,7.427,158.0,400.0
2018-05-18 12:01:30,7.531,148.0,400.0
2018-05-18 12:01:31,7.584,153.0,400.0
2018-05-18 12:01:32,7.531,161.0,400.0
2018-05-18 12:01:33,7.584,150.0,400.0
2018-05-18 12:01:34,7.505,177.0,400.0
2018-05-18 12:01:35,7.638,191.0,400.0
2018-05-18 12:01:36,7.638,158.0,0.0
2018-05-18 12:01:37,7.638,158.0,0.0
2018-05-18 12:01:38,7.638,158.0,0.0
2018-05-18 12:01:39,7.611,129.0,0.0
2018-05-18 12:01:40,7.665,88.0,0.0
2018-05-18 12:01:41,7.776,152.0,0.0
2018-05-18 12:01:42,8.039,247.0,0.0
2018-05-18 12:01:43,8.287,254.0,0.0
2018-05-18 12:01:44,8.517,398.0,0.0
2018-05-18 12:01:45,8.517,398.0,0.0
2018-05-18 12:01:46,8.887,458.0,0.0
2018-05-18 12:01:47,9.056,470.0,0.0
2018-05-18 12:01:48,9.332,452.0,0.0
2018-05-18 12:01:49,9.393,425.0,0.0
2018-05-18 12:01:50,9.373,295.0,0.0
2018-05-18 12:01:51,9.434,238.0,0.0
2018-05-18 12:01:52,9.212,141.0,0.0
2018-05-18 12:01:53,9.212,159.0,0.0
2018-05-18 12:01:54,9.332,248.0,0.0
2018-05-18 12:01:55,9.373,287.0,0.0
2018-05-18 12:01:56,9.8,413.0,0.0
2018-05-18 12:01:57,9.668,426.0,0.0
2018-05-18 12:01:58,9.845,442.0,400.0
2018-05-18 12:01:59,9.868,362.0,400.0
2018-05-18 12:02:00,9.845,338.0,400.0
2018-05-18 12:02:01,9.983,327.0,400.0
2018-05-18 12:02:02,10.172,324.0,400.0
2018-05-18 12:02:03,10.196,267.0,400.0
2018-05-18 12:02:04,10.521,340.0,400.0
2018-05-18 12:02:05,10.369,415.0,400.0
2018-05-18 12:02:06,10.319,416.0,400.0
2018-05-18 12:02:07,10.269,376.0,400.0
2018-05-18 12:02:08,10.22,358.0,400.0
2018-05-18 12:02:09,10.269,295.0,400.0
2018-05-18 12:02:10,10.172,270.0,400.0
2018-05-18 12:02:11,10.077,232.0,400.0
2018-05-18 12:02:12,10.029,196.0,400.0
2018-05-18 12:02:13,10.029,197.0,400.0
2018-05-18 12:02:14,10.22,264.0,400.0
2018-05-18 12:02:15,10.419,399.0,400.0
2018-05-18 12:02:16,10.269,435.0,400.0
2018-05-18 12:02:17,10.319,450.0,400.0
2018-05-18 12:02:18,10.521,390.0,0.0
2018-05-18 12:02:19,10.369,332.0,0.0
2018-05-18 12:02:20,10.269,246.0,0.0
2018-05-18 12:02:21,10.172,175.0,0.0
2018-05-18 12:02:22,9.937,0.0,0.0
2018-05-18 12:02:23,9.756,0.0,0.0
2018-05-18 12:02:24,9.414,0.0,0.0
2018-05-18 12:02:25,9.212,0.0,0.0
2018-05-18 12:02:26,8.833,0.0,0.0
2018-05-18 12:02:27,8.796,0.0,0.0
2018-05-18 12:02:28,8.725,0.0,0.0
2018-05-18 12:02:29,8.45,0.0,0.0
2018-05-18 12:02:30,8.192,0.0,0.0
2018-05-18 12:02:31,7.862,0.0,0.0
2018-05-18 12:02:32,7.693,0.0,0.0
2018-05-18 12:02:33,7.721,0.0,0.0
2018-05-18 12:02:34,7.557,0.0,0.0
2018-05-18 12:02:35,7.452,0.0,0.0
2018-05-18 12:02:36,7.401,0.0,0.0
2018-05-18 12:02:37,7.107,0.0,0.0
2018-05-18 12:02:38,7.06,0.0,0.0
2018-05-18 12:02:39,6.879,0.0,0.0
2018-05-18 12:02:40,6.792,0.0,0.0
2018-05-18 12:02:41,6.564,0.0,0.0
2018-05-18 12:02:42,6.426,0.0,0.0
2018-05-18 12:02:43,6.168,0.0,0.0
2018-05-18 12:02:44,5.995,0.0,0.0
2018-05-18 12:02:45,5.962,0.0,0.0
2018-05-18 12:02:46,5.913,0.0,0.0
2018-05-18 12:02:47,5.678,0.0,0.0
2018-05-18 12:02:48,5.785,0.0,0.0
2018-05-18 12:02:49,5.801,0.0,0.0
2018-05-18 12:02:50,5.678,0.0,0.0
2018-05-18 12:02:51,5.589,0.0,0.0
2018-05-18 12:02:52,5.546,0.0,0.0
2018-05-18 12:02:53,5.339,0.0,0.0
2018-05-18 12:02:54,5.222,0.0,0.0
2018-05-18 12:02:55,5.135,0.0,0.0
2018-05-18 12:02:56,5.184,0.0,0.0
2018-05-18 12:02:57,5.074,0.0,0.0
2018-05-18 12:02:58,5.003,0.0,0.0
2018-05-18 12:02:59,4.98,0.0,0.0
2018-05-18 12:03:00,4.856,0.0,0.0
2018-05-18 12:03:01,4.791,0.0,0.0
2018-05-18 12:03:02,4.77,0.0,0.0
2018-05-18 12:03:03,4.686,0.0,0.0
2018-05-18 12:03:04,4.636,0.0,0.0
2018-05-18 12:03:05,4.557,0.0,0.0
2018-05-18 12:03:06,4.462,0.0,0.0
2018-05-18 12:03:07,4.453,0.0,0.0
2018-05-18 12:03:08,4.362,0.0,0.0
2018-05-18 12:03:09,4.284,0.0,0.0
2018-05-18 12:03:10,4.233,0.0,0.0
2018-05-18 12:03:11,4.135,0.0,0.0
2018-05-18 12:03:12,4.112,0.0,0.0
2018-05-18 12:03:13,4.004,0.0,0.0
2018-05-18 12:03:14,3.917,0.0,0.0
2018-05-18 12:03:15,3.909,0.0,0.0
2018-05-18 12:03:16,3.785,0.0,0.0
2018-05-18 12:03:17,3.772,0.0,0.0
2018-05-18 12:03:18,3.681,0.0,0.0
2018-05-18 12:03:19,3.613,0.0,0.0
2018-05-18 12:03:20,3.601,0.0,0.0
2018-05-18 12:03:21,3.484,0.0,0.0
2018-05-18 12:03:22,3.391,0.0,0.0
2018-05-18 12:03:23,3.396,0.0,0.0
2018-05-18 12:03:24,3.277,0.0,0.0
2018-05-18 12:03:25,3.307,0.0,0.0
2018-05-18 12:03:26,2.82,0.0,0.0
2018-05-18 12:03:27,2.436,0.0,0.0
2018-05-18 12:03:28,2.181,0.0,0.0
2018-05-18 12:03:29,2.181,0.0,0.0
2018-05-18 12:03:30,1.965,0.0,0.0
2018-05-18 12:03:31,1.641,0.0,0.0
2018-05-18 12:03:32,1.47,0.0,0.0
2018-05-18 12:03:33,2.032,0.0,0.0
2018-05-18 12:03:34,2.445,0.0,0.0
2018-05-18 12:03:35,2.377,0.0,0.0
2018-05-18 12:03:36,1.949,0.0,0.0
2018-05-18 12:03:37,1.742,0.0,0.0
2018-05-18 12:03:38,1.742,0.0,0.0
2018-05-18 12:03:39,1.534,0.0,0.0
2018-05-18 12:03:40,1.534,0.0,0.0
2018-05-18 12:03:41,0.0,0.0,0.0
