,speed,power,crop
2018-05-18 09:12:51,7.345,166.0,400.0
2018-05-18 09:12:52,7.245,168.0,400.0
2018-05-18 09:12:53,7.269,168.0,400.0
2018-05-18 09:12:54,7.245,166.0,400.0
2018-05-18 09:12:55,7.294,152.0,400.0
2018-05-18 09:12:56,7.269,151.0,400.0
2018-05-18 09:12:57,7.269,151.0,400.0
2018-05-18 09:12:58,7.294,147.0,400.0
2018-05-18 09:12:59,7.269,151.0,400.0
2018-05-18 09:13:00,7.396,160.0,400.0
2018-05-18 09:13:01,7.447,161.0,400.0
2018-05-18 09:13:02,7.634,165.0,400.0
2018-05-18 09:13:03,7.607,171.0,400.0
2018-05-18 09:13:04,7.662,177.0,400.0
2018-05-18 09:13:05,7.58,170.0,400.0
2018-05-18 09:13:06,7.447,165.0,400.0
2018-05-18 09:13:07,7.447,165.0,400.0
2018-05-18 09:13:08,7.319,131.0,400.0
2018-05-18 09:13:09,7.396,124.0,400.0
2018-05-18 09:13:10,7.269,125.0,400.0
2018-05-18 09:13:11,7.319,130.0,400.0
2018-05-18 09:13:12,7.37,130.0,400.0
2018-05-18 09:13:13,7.269,139.0,400.0
2018-05-18 09:13:14,7.147,143.0,400.0
2018-05-18 09:13:15,7.196,149.0,400.0
2018-05-18 09:13:16,7.473,145.0,400.0
2018-05-18 09:13:17,7.553,150.0,400.0
2018-05-18 09:13:18,7.421,155.0,400.0
2018-05-18 09:13:19,7.294,157.0,400.0
2018-05-18 09:13:20,7.345,157.0,0.0
2018-05-18 09:13:21,7.196,155.0,0.0
2018-05-18 09:13:22,7.269,151.0,0.0
2018-05-18 09:13:23,7.294,148.0,0.0
2018-05-18 09:13:24,7.294,145.0,0.0
2018-05-18 09:13:25,7.22,146.0,0.0
2018-05-18 09:13:26,7.245,154.0,0.0
2018-05-18 09:13:27,7.171,152.0,0.0
2018-05-18 09:13:28,7.345,166.0,0.0
2018-05-18 09:13:29,7.5,164.0,0.0
2018-05-18 09:13:30,7.58,152.0,0.0
2018-05-18 09:13:31,7.421,141.0,0.0
2018-05-18 09:13:32,7.421,141.0,0.0
2018-05-18 09:13:33,7.245,145.0,0.0
2018-05-18 09:13:34,7.396,158.0,0.0
2018-05-18 09:13:35,7.634,207.0,0.0
2018-05-18 09:13:36,7.717,239.0,0.0
2018-05-18 09:13:37,7.831,231.0,0.0
2018-05-18 09:13:38,7.831,211.0,0.0
2018-05-18 09:13:39,7.918,206.0,0.0
2018-05-18 09:13:40,8.129,226.0,0.0
2018-05-18 09:13:41,8.129,223.0,0.0
2018-05-18 09:13:42,8.256,229.0,0.0
2018-05-18 09:13:43,8.256,221.0,0.0
2018-05-18 09:13:44,8.353,218.0,0.0
2018-05-18 09:13:45,8.224,214.0,0.0
2018-05-18 09:13:46,8.288,209.0,0.0
2018-05-18 09:13:47,8.192,210.0,0.0
2018-05-18 09:13:48,8.386,207.0,0.0
2018-05-18 09:13:49,8.192,197.0,0.0
2018-05-18 09:13:50,8.192,180.0,0.0
2018-05-18 09:13:51,8.224,177.0,0.0
2018-05-18 09:13:52,8.353,182.0,0.0
2018-05-18 09:13:53,8.419,197.0,0.0
2018-05-18 09:13:54,8.353,206.0,0.0
2018-05-18 09:13:55,8.588,223.0,0.0
2018-05-18 09:13:56,8.588,228.0,400.0
2018-05-18 09:13:57,8.554,210.0,400.0
2018-05-18 09:13:58,8.353,188.0,400.0
2018-05-18 09:13:59,8.256,198.0,400.0
2018-05-18 09:14:00,8.161,195.0,400.0
2018-05-18 09:14:01,8.32,196.0,400.0
2018-05-18 09:14:02,8.288,191.0,400.0
2018-05-18 09:14:03,8.288,188.0,400.0
2018-05-18 09:14:04,8.224,187.0,400.0
2018-05-18 09:14:05,8.192,186.0,400.0
2018-05-18 09:14:06,8.288,191.0,400.0
2018-05-18 09:14:07,8.386,201.0,400.0
2018-05-18 09:14:08,8.288,189.0,400.0
2018-05-18 09:14:09,8.161,192.0,400.0
2018-05-18 09:14:10,8.161,195.0,400.0
2018-05-18 09:14:11,8.224,196.0,400.0
2018-05-18 09:14:12,8.192,191.0,400.0
2018-05-18 09:14:13,8.161,182.0,400.0
2018-05-18 09:14:14,8.161,184.0,400.0
2018-05-18 09:14:15,8.161,183.0,400.0
2018-05-18 09:14:16,8.161,192.0,400.0
2018-05-18 09:14:17,8.32,199.0,400.0
2018-05-18 09:14:18,8.288,190.0,400.0
2018-05-18 09:14:19,8.52,201.0,400.0
2018-05-18 09:14:20,8.419,197.0,400.0
2018-05-18 09:14:21,8.353,195.0,400.0
2018-05-18 09:14:22,8.068,196.0,400.0
2018-05-18 09:14:23,8.161,208.0,400.0
2018-05-18 09:14:24,8.099,212.0,400.0
2018-05-18 09:14:25,8.256,216.0,400.0
2018-05-18 09:14:26,8.288,214.0,400.0
2018-05-18 09:14:27,8.386,212.0,400.0
2018-05-18 09:14:28,8.32,200.0,0.0
2018-05-18 09:14:29,8.256,204.0,0.0
2018-05-18 09:14:30,8.486,203.0,0.0
2018-05-18 09:14:31,8.486,197.0,0.0
2018-05-18 09:14:32,8.486,199.0,0.0
2018-05-18 09:14:33,8.452,193.0,0.0
2018-05-18 09:14:34,8.353,203.0,0.0
2018-05-18 09:14:35,8.256,203.0,0.0
2018-05-18 09:14:36,8.309,195.0,0.0
2018-05-18 09:14:37,8.32,193.0,0.0
2018-05-18 09:14:38,8.256,174.0,0.0
2018-05-18 09:14:39,8.224,172.0,0.0
2018-05-18 09:14:40,8.32,172.0,0.0
2018-05-18 09:14:41,8.386,178.0,0.0
2018-05-18 09:14:42,8.588,191.0,0.0
2018-05-18 09:14:43,8.658,199.0,0.0
2018-05-18 09:14:44,8.623,201.0,0.0
2018-05-18 09:14:45,8.386,198.0,0.0
2018-05-18 09:14:46,8.068,205.0,0.0
2018-05-18 09:14:47,8.32,253.0,0.0
2018-05-18 09:14:48,8.486,254.0,0.0
2018-05-18 09:14:49,8.801,334.0,0.0
2018-05-18 09:14:50,9.006,336.0,0.0
2018-05-18 09:14:51,9.102,292.0,0.0
2018-05-18 09:14:52,9.102,274.0,0.0
2018-05-18 09:14:53,8.838,255.0,0.0
2018-05-18 09:14:54,9.102,298.0,0.0
2018-05-18 09:14:55,9.383,288.0,0.0
2018-05-18 09:14:56,9.342,284.0,0.0
2018-05-18 09:14:57,9.424,282.0,0.0
2018-05-18 09:14:58,9.261,265.0,0.0
2018-05-18 09:14:59,9.424,303.0,0.0
2018-05-18 09:15:00,9.551,325.0,0.0
2018-05-18 09:15:01,9.509,277.0,0.0
2018-05-18 09:15:02,9.551,315.0,0.0
2018-05-18 09:15:03,9.815,312.0,0.0
2018-05-18 09:15:04,10.094,336.0,400.0
2018-05-18 09:15:05,10.191,329.0,400.0
2018-05-18 09:15:06,10.142,320.0,400.0
2018-05-18 09:15:07,10.094,324.0,400.0
2018-05-18 09:15:08,9.907,329.0,400.0
2018-05-18 09:15:09,9.815,317.0,400.0
2018-05-18 09:15:10,9.953,304.0,400.0
2018-05-18 09:15:11,9.907,292.0,400.0
2018-05-18 09:15:12,9.907,291.0,400.0
2018-05-18 09:15:13,9.861,285.0,400.0
2018-05-18 09:15:14,10.023,291.0,400.0
2018-05-18 09:15:15,10.142,304.0,400.0
2018-05-18 09:15:16,10.094,309.0,400.0
2018-05-18 09:15:17,10.0,309.0,400.0
2018-05-18 09:15:18,10.094,319.0,400.0
2018-05-18 09:15:19,9.976,317.0,400.0
2018-05-18 09:15:20,10.0,297.0,400.0
2018-05-18 09:15:21,9.953,311.0,400.0
2018-05-18 09:15:22,9.815,284.0,400.0
2018-05-18 09:15:23,10.0,282.0,400.0
2018-05-18 09:15:24,10.289,282.0,400.0
2018-05-18 09:15:25,10.544,286.0,400.0
2018-05-18 09:15:26,10.24,298.0,400.0
2018-05-18 09:15:27,10.191,301.0,400.0
2018-05-18 09:15:28,10.094,320.0,400.0
2018-05-18 09:15:29,9.953,319.0,400.0
2018-05-18 09:15:30,9.976,313.0,400.0
2018-05-18 09:15:31,10.0,307.0,400.0
2018-05-18 09:15:32,9.953,293.0,400.0
2018-05-18 09:15:33,10.215,287.0,400.0
2018-05-18 09:15:34,10.215,287.0,400.0
2018-05-18 09:15:35,10.191,278.0,400.0
2018-05-18 09:15:36,10.047,276.0,400.0
2018-05-18 09:15:37,10.047,288.0,400.0
2018-05-18 09:15:38,10.047,315.0,400.0
2018-05-18 09:15:39,10.023,300.0,0.0
2018-05-18 09:15:40,9.861,285.0,0.0
2018-05-18 09:15:41,9.953,276.0,0.0
2018-05-18 09:15:42,9.907,241.0,0.0
2018-05-18 09:15:43,10.023,243.0,0.0
2018-05-18 09:15:44,10.289,286.0,0.0
2018-05-18 09:15:45,10.441,294.0,0.0
2018-05-18 09:15:46,10.289,307.0,0.0
2018-05-18 09:15:47,10.24,314.0,0.0
2018-05-18 09:15:48,10.191,307.0,0.0
2018-05-18 09:15:49,10.24,395.0,0.0
2018-05-18 09:15:50,10.441,415.0,0.0
2018-05-18 09:15:51,10.65,413.0,0.0
2018-05-18 09:15:52,10.812,408.0,0.0
2018-05-18 09:15:53,10.65,391.0,0.0
2018-05-18 09:15:54,10.757,370.0,0.0
2018-05-18 09:15:55,10.951,365.0,0.0
2018-05-18 09:15:56,10.867,359.0,0.0
2018-05-18 09:15:57,10.867,354.0,0.0
2018-05-18 09:15:58,10.867,364.0,0.0
2018-05-18 09:15:59,11.036,373.0,0.0
2018-05-18 09:16:00,10.867,362.0,0.0
2018-05-18 09:16:01,11.036,367.0,0.0
2018-05-18 09:16:02,11.329,408.0,0.0
2018-05-18 09:16:03,11.735,434.0,400.0
2018-05-18 09:16:04,11.768,414.0,400.0
2018-05-18 09:16:05,11.576,410.0,400.0
2018-05-18 09:16:06,11.269,386.0,400.0
2018-05-18 09:16:07,11.036,373.0,400.0
2018-05-18 09:16:08,11.065,357.0,400.0
2018-05-18 09:16:09,11.151,353.0,400.0
2018-05-18 09:16:10,11.093,340.0,400.0
2018-05-18 09:16:11,11.036,352.0,400.0
2018-05-18 09:16:12,11.21,350.0,400.0
2018-05-18 09:16:13,11.39,369.0,400.0
2018-05-18 09:16:14,11.451,410.0,400.0
2018-05-18 09:16:15,11.36,400.0,400.0
2018-05-18 09:16:16,11.269,385.0,400.0
2018-05-18 09:16:17,11.151,398.0,400.0
2018-05-18 09:16:18,11.151,402.0,400.0
2018-05-18 09:16:19,11.39,371.0,0.0
2018-05-18 09:16:20,11.639,357.0,0.0
2018-05-18 09:16:21,11.768,354.0,0.0
2018-05-18 09:16:22,11.768,361.0,0.0
2018-05-18 09:16:23,11.544,358.0,0.0
2018-05-18 09:16:24,11.151,366.0,0.0
2018-05-18 09:16:25,11.093,364.0,0.0
2018-05-18 09:16:26,11.19,356.0,0.0
2018-05-18 09:16:27,11.21,340.0,0.0
2018-05-18 09:16:28,11.21,338.0,0.0
2018-05-18 09:16:29,11.299,356.0,0.0
2018-05-18 09:16:30,11.451,359.0,0.0
2018-05-18 09:16:31,11.482,354.0,0.0
2018-05-18 09:16:32,11.329,340.0,0.0
2018-05-18 09:16:33,11.151,324.0,0.0
2018-05-18 09:16:34,11.007,337.0,0.0
2018-05-18 09:16:35,11.036,323.0,0.0
2018-05-18 09:16:36,10.923,315.0,0.0
2018-05-18 09:16:37,10.923,199.0,0.0
2018-05-18 09:16:38,10.867,140.0,0.0
2018-05-18 09:16:39,10.289,98.0,0.0
2018-05-18 09:16:40,9.681,71.0,0.0
2018-05-18 09:16:41,9.424,51.0,0.0
2018-05-18 09:16:42,9.102,39.0,0.0
2018-05-18 09:16:43,9.063,39.0,0.0
2018-05-18 09:16:44,8.875,27.0,0.0
2018-05-18 09:16:45,8.606,27.0,0.0
2018-05-18 09:16:46,8.452,20.0,0.0
2018-05-18 09:16:47,8.32,14.0,0.0
2018-05-18 09:16:48,8.099,12.0,0.0
2018-05-18 09:16:49,7.918,12.0,0.0
2018-05-18 09:16:50,7.773,8.0,0.0
2018-05-18 09:16:51,7.662,9.0,0.0
2018-05-18 09:16:52,7.37,11.0,0.0
2018-05-18 09:16:53,7.345,11.0,0.0
2018-05-18 09:16:54,7.006,8.0,0.0
2018-05-18 09:16:55,6.915,8.0,0.0
2018-05-18 09:16:56,6.783,8.0,0.0
2018-05-18 09:16:57,6.554,8.0,0.0
2018-05-18 09:16:58,6.514,7.0,0.0
2018-05-18 09:16:59,6.339,7.0,0.0
2018-05-18 09:17:00,6.228,7.0,0.0
2018-05-18 09:17:01,6.103,7.0,0.0
2018-05-18 09:17:02,6.068,22.0,0.0
2018-05-18 09:17:03,6.085,39.0,0.0
2018-05-18 09:17:04,6.034,39.0,0.0
2018-05-18 09:17:05,6.228,54.0,0.0
2018-05-18 09:17:06,6.068,67.0,0.0
2018-05-18 09:17:07,6.192,49.0,0.0
2018-05-18 09:17:08,6.085,64.0,0.0
2018-05-18 09:17:09,6.192,93.0,0.0
2018-05-18 09:17:10,6.103,105.0,0.0
2018-05-18 09:17:11,6.21,119.0,0.0
2018-05-18 09:17:12,6.21,116.0,0.0
2018-05-18 09:17:13,6.192,111.0,0.0
2018-05-18 09:17:14,6.228,100.0,0.0
2018-05-18 09:17:15,6.228,91.0,0.0
2018-05-18 09:17:16,6.174,85.0,0.0
2018-05-18 09:17:17,6.192,83.0,0.0
2018-05-18 09:17:18,6.358,87.0,0.0
2018-05-18 09:17:19,6.192,92.0,0.0
2018-05-18 09:17:20,6.246,96.0,0.0
2018-05-18 09:17:21,6.339,97.0,0.0
2018-05-18 09:17:22,6.264,101.0,0.0
2018-05-18 09:17:23,6.283,104.0,0.0
2018-05-18 09:17:24,6.246,106.0,0.0
2018-05-18 09:17:25,6.358,107.0,0.0
2018-05-18 09:17:26,6.302,103.0,0.0
2018-05-18 09:17:27,6.283,110.0,0.0
2018-05-18 09:17:28,6.32,111.0,0.0
2018-05-18 09:17:29,6.358,104.0,0.0
2018-05-18 09:17:30,6.302,101.0,0.0
2018-05-18 09:17:31,6.302,99.0,0.0
2018-05-18 09:17:32,6.377,98.0,0.0
2018-05-18 09:17:33,6.514,98.0,0.0
2018-05-18 09:17:34,6.396,97.0,0.0
2018-05-18 09:17:35,6.635,97.0,0.0
2018-05-18 09:17:36,6.635,97.0,0.0
2018-05-18 09:17:37,6.615,108.0,0.0
2018-05-18 09:17:38,6.594,109.0,0.0
2018-05-18 09:17:39,6.514,115.0,0.0
2018-05-18 09:17:40,6.474,112.0,0.0
2018-05-18 09:17:41,6.514,116.0,0.0
2018-05-18 09:17:42,6.533,125.0,0.0
2018-05-18 09:17:43,6.574,126.0,0.0
2018-05-18 09:17:44,6.594,125.0,0.0
2018-05-18 09:17:45,6.604,122.0,0.0
2018-05-18 09:17:46,6.635,120.0,0.0
2018-05-18 09:17:47,6.698,115.0,0.0
2018-05-18 09:17:48,6.719,112.0,0.0
2018-05-18 09:17:49,6.698,116.0,0.0
2018-05-18 09:17:50,6.827,150.0,0.0
2018-05-18 09:17:51,6.849,138.0,0.0
2018-05-18 09:17:52,6.915,136.0,0.0
2018-05-18 09:17:53,6.762,156.0,0.0
2018-05-18 09:17:54,6.915,162.0,0.0
2018-05-18 09:17:55,6.915,151.0,0.0
2018-05-18 09:17:56,7.053,159.0,0.0
2018-05-18 09:17:57,7.123,148.0,0.0
2018-05-18 09:17:58,6.893,151.0,0.0
2018-05-18 09:17:59,6.893,157.0,0.0
2018-05-18 09:18:00,7.029,162.0,0.0
2018-05-18 09:18:01,7.076,156.0,0.0
2018-05-18 09:18:02,7.319,151.0,0.0
2018-05-18 09:18:03,7.196,127.0,0.0
2018-05-18 09:18:04,7.147,121.0,0.0
2018-05-18 09:18:05,7.22,121.0,0.0
2018-05-18 09:18:06,7.196,115.0,0.0
2018-05-18 09:18:07,7.147,119.0,0.0
2018-05-18 09:18:08,7.053,129.0,0.0
2018-05-18 09:18:09,6.983,131.0,0.0
2018-05-18 09:18:10,7.006,132.0,0.0
2018-05-18 09:18:11,6.983,123.0,0.0
2018-05-18 09:18:12,6.915,130.0,0.0
2018-05-18 09:18:13,7.1,131.0,0.0
2018-05-18 09:18:14,7.053,124.0,0.0
2018-05-18 09:18:15,6.849,131.0,0.0
2018-05-18 09:18:16,6.805,132.0,0.0
2018-05-18 09:18:17,7.1,126.0,0.0
2018-05-18 09:18:18,6.849,131.0,0.0
2018-05-18 09:18:19,6.961,132.0,0.0
2018-05-18 09:18:20,6.961,137.0,0.0
2018-05-18 09:18:21,6.893,141.0,0.0
2018-05-18 09:18:22,6.938,146.0,400.0
2018-05-18 09:18:23,6.938,141.0,400.0
2018-05-18 09:18:24,6.961,136.0,400.0
2018-05-18 09:18:25,6.893,139.0,400.0
2018-05-18 09:18:26,6.893,130.0,400.0
2018-05-18 09:18:27,6.805,128.0,400.0
2018-05-18 09:18:28,6.827,125.0,400.0
2018-05-18 09:18:29,6.938,122.0,400.0
2018-05-18 09:18:30,7.147,133.0,400.0
2018-05-18 09:18:31,7.245,129.0,400.0
2018-05-18 09:18:32,7.147,126.0,400.0
2018-05-18 09:18:33,7.123,127.0,400.0
2018-05-18 09:18:34,7.076,125.0,400.0
2018-05-18 09:18:35,7.1,132.0,400.0
2018-05-18 09:18:36,6.805,134.0,400.0
2018-05-18 09:18:37,6.827,137.0,400.0
2018-05-18 09:18:38,6.762,135.0,400.0
2018-05-18 09:18:39,6.915,153.0,400.0
2018-05-18 09:18:40,6.893,161.0,400.0
2018-05-18 09:18:41,7.076,159.0,400.0
2018-05-18 09:18:42,7.053,153.0,400.0
2018-05-18 09:18:43,7.1,144.0,400.0
2018-05-18 09:18:44,6.983,136.0,400.0
2018-05-18 09:18:45,7.123,135.0,400.0
2018-05-18 09:18:46,6.938,130.0,400.0
2018-05-18 09:18:47,7.147,141.0,400.0
2018-05-18 09:18:48,7.076,142.0,400.0
2018-05-18 09:18:49,7.22,142.0,400.0
2018-05-18 09:18:50,6.983,142.0,400.0
2018-05-18 09:18:51,7.076,149.0,400.0
2018-05-18 09:18:52,6.938,153.0,400.0
2018-05-18 09:18:53,7.1,150.0,400.0
2018-05-18 09:18:54,7.006,148.0,0.0
2018-05-18 09:18:55,7.053,141.0,0.0
2018-05-18 09:18:56,7.006,134.0,0.0
2018-05-18 09:18:57,7.319,144.0,0.0
2018-05-18 09:18:58,7.473,146.0,0.0
2018-05-18 09:18:59,7.5,162.0,0.0
2018-05-18 09:19:00,7.662,178.0,0.0
2018-05-18 09:19:01,7.634,198.0,0.0
2018-05-18 09:19:02,7.802,211.0,0.0
2018-05-18 09:19:03,7.662,215.0,0.0
2018-05-18 09:19:04,7.802,233.0,0.0
2018-05-18 09:19:05,7.859,227.0,0.0
2018-05-18 09:19:06,7.918,229.0,0.0
2018-05-18 09:19:07,8.007,244.0,0.0
2018-05-18 09:19:08,8.192,253.0,0.0
2018-05-18 09:19:09,8.32,234.0,0.0
2018-05-18 09:19:10,8.32,189.0,0.0
2018-05-18 09:19:11,8.192,203.0,0.0
2018-05-18 09:19:12,8.52,215.0,0.0
2018-05-18 09:19:13,8.623,215.0,0.0
2018-05-18 09:19:14,8.52,209.0,0.0
2018-05-18 09:19:15,8.554,208.0,0.0
2018-05-18 09:19:16,8.554,206.0,0.0
2018-05-18 09:19:17,8.353,196.0,0.0
2018-05-18 09:19:18,8.386,196.0,0.0
2018-05-18 09:19:19,8.452,192.0,0.0
2018-05-18 09:19:20,8.486,196.0,0.0
2018-05-18 09:19:21,8.419,197.0,0.0
2018-05-18 09:19:22,8.554,203.0,0.0
2018-05-18 09:19:23,8.765,209.0,0.0
2018-05-18 09:19:24,8.658,229.0,0.0
2018-05-18 09:19:25,8.729,237.0,0.0
2018-05-18 09:19:26,8.747,251.0,0.0
2018-05-18 09:19:27,8.623,253.0,400.0
2018-05-18 09:19:28,8.875,247.0,400.0
2018-05-18 09:19:29,8.729,228.0,400.0
2018-05-18 09:19:30,8.729,211.0,400.0
2018-05-18 09:19:31,8.729,201.0,400.0
2018-05-18 09:19:32,8.801,201.0,400.0
2018-05-18 09:19:33,8.658,197.0,400.0
2018-05-18 09:19:34,8.838,202.0,400.0
2018-05-18 09:19:35,8.801,210.0,400.0
2018-05-18 09:19:36,8.875,223.0,400.0
2018-05-18 09:19:37,8.801,224.0,400.0
2018-05-18 09:19:38,8.801,224.0,400.0
2018-05-18 09:19:39,8.801,218.0,400.0
2018-05-18 09:19:40,8.729,217.0,400.0
2018-05-18 09:19:41,8.729,203.0,400.0
2018-05-18 09:19:42,8.694,187.0,400.0
2018-05-18 09:19:43,8.623,179.0,400.0
2018-05-18 09:19:44,8.641,185.0,400.0
2018-05-18 09:19:45,8.694,186.0,400.0
2018-05-18 09:19:46,8.838,191.0,400.0
2018-05-18 09:19:47,8.875,198.0,400.0
2018-05-18 09:19:48,8.912,202.0,400.0
2018-05-18 09:19:49,8.838,203.0,400.0
2018-05-18 09:19:50,8.641,202.0,400.0
2018-05-18 09:19:51,8.486,209.0,400.0
2018-05-18 09:19:52,8.554,215.0,400.0
2018-05-18 09:19:53,8.588,216.0,400.0
2018-05-18 09:19:54,8.658,223.0,400.0
2018-05-18 09:19:55,8.623,222.0,0.0
2018-05-18 09:19:56,8.694,221.0,0.0
2018-05-18 09:19:57,8.801,218.0,0.0
2018-05-18 09:19:58,8.801,212.0,0.0
2018-05-18 09:19:59,8.875,215.0,0.0
2018-05-18 09:20:00,8.838,216.0,0.0
2018-05-18 09:20:01,8.765,215.0,0.0
2018-05-18 09:20:02,8.694,206.0,0.0
2018-05-18 09:20:03,8.554,198.0,0.0
2018-05-18 09:20:04,8.658,197.0,0.0
2018-05-18 09:20:05,8.554,188.0,0.0
2018-05-18 09:20:06,8.588,192.0,0.0
2018-05-18 09:20:07,8.452,174.0,0.0
2018-05-18 09:20:08,8.588,190.0,0.0
2018-05-18 09:20:09,8.875,209.0,0.0
2018-05-18 09:20:10,8.875,207.0,0.0
2018-05-18 09:20:11,9.025,218.0,0.0
2018-05-18 09:20:12,8.875,216.0,0.0
2018-05-18 09:20:13,8.875,262.0,0.0
2018-05-18 09:20:14,8.875,305.0,0.0
2018-05-18 09:20:15,9.24,358.0,0.0
2018-05-18 09:20:16,9.301,360.0,0.0
2018-05-18 09:20:17,9.509,369.0,0.0
2018-05-18 09:20:18,9.509,326.0,0.0
2018-05-18 09:20:19,9.404,304.0,0.0
2018-05-18 09:20:20,9.509,291.0,0.0
2018-05-18 09:20:21,9.594,294.0,0.0
2018-05-18 09:20:22,9.726,278.0,0.0
2018-05-18 09:20:23,9.681,263.0,0.0
2018-05-18 09:20:24,9.466,266.0,0.0
2018-05-18 09:20:25,9.594,273.0,0.0
2018-05-18 09:20:26,9.638,269.0,0.0
2018-05-18 09:20:27,9.638,265.0,0.0
2018-05-18 09:20:28,9.726,277.0,0.0
2018-05-18 09:20:29,9.815,299.0,0.0
2018-05-18 09:20:30,10.047,308.0,0.0
2018-05-18 09:20:31,10.339,304.0,0.0
2018-05-18 09:20:32,10.191,300.0,0.0
2018-05-18 09:20:33,10.047,298.0,0.0
2018-05-18 09:20:34,9.93,304.0,400.0
2018-05-18 09:20:35,9.861,304.0,400.0
2018-05-18 09:20:36,9.953,300.0,400.0
2018-05-18 09:20:37,9.907,285.0,400.0
2018-05-18 09:20:38,10.0,282.0,400.0
2018-05-18 09:20:39,10.0,280.0,400.0
2018-05-18 09:20:40,9.953,276.0,400.0
2018-05-18 09:20:41,10.094,286.0,400.0
2018-05-18 09:20:42,10.215,284.0,400.0
2018-05-18 09:20:43,10.191,280.0,400.0
2018-05-18 09:20:44,9.861,273.0,400.0
2018-05-18 09:20:45,9.861,276.0,400.0
2018-05-18 09:20:46,9.907,274.0,400.0
2018-05-18 09:20:47,9.953,260.0,400.0
2018-05-18 09:20:48,9.907,272.0,400.0
2018-05-18 09:20:49,10.0,267.0,400.0
2018-05-18 09:20:50,10.0,242.0,400.0
2018-05-18 09:20:51,10.047,251.0,400.0
2018-05-18 09:20:52,10.191,268.0,400.0
2018-05-18 09:20:53,10.191,280.0,400.0
2018-05-18 09:20:54,9.93,282.0,400.0
2018-05-18 09:20:55,9.815,277.0,400.0
2018-05-18 09:20:56,9.77,267.0,400.0
2018-05-18 09:20:57,9.953,267.0,400.0
2018-05-18 09:20:58,9.861,263.0,400.0
2018-05-18 09:20:59,9.907,257.0,400.0
2018-05-18 09:21:00,9.907,258.0,400.0
2018-05-18 09:21:01,10.0,259.0,400.0
2018-05-18 09:21:02,10.118,256.0,400.0
2018-05-18 09:21:03,10.047,263.0,400.0
2018-05-18 09:21:04,9.907,266.0,400.0
2018-05-18 09:21:05,9.861,273.0,400.0
2018-05-18 09:21:06,9.77,261.0,0.0
2018-05-18 09:21:07,9.77,260.0,0.0
2018-05-18 09:21:08,9.726,247.0,0.0
2018-05-18 09:21:09,9.907,256.0,0.0
2018-05-18 09:21:10,10.094,264.0,0.0
2018-05-18 09:21:11,10.289,275.0,0.0
2018-05-18 09:21:12,10.191,290.0,0.0
2018-05-18 09:21:13,10.24,281.0,0.0
2018-05-18 09:21:14,9.93,282.0,0.0
2018-05-18 09:21:15,9.953,303.0,0.0
2018-05-18 09:21:16,10.191,347.0,0.0
2018-05-18 09:21:17,10.39,393.0,0.0
2018-05-18 09:21:18,10.65,438.0,0.0
2018-05-18 09:21:19,10.867,414.0,0.0
2018-05-18 09:21:20,10.853,403.0,0.0
2018-05-18 09:21:21,10.923,389.0,0.0
2018-05-18 09:21:22,11.007,380.0,0.0
2018-05-18 09:21:23,11.036,371.0,0.0
2018-05-18 09:21:24,11.151,362.0,0.0
2018-05-18 09:21:25,10.951,362.0,0.0
