,speed,power,crop
2018-05-18 14:11:11,7.376,94.0,400.0
2018-05-18 14:11:12,7.452,96.0,400.0
2018-05-18 14:11:13,7.478,107.0,400.0
2018-05-18 14:11:14,7.401,118.0,400.0
2018-05-18 14:11:15,7.401,124.0,400.0
2018-05-18 14:11:16,7.376,124.0,400.0
2018-05-18 14:11:17,7.376,120.0,400.0
2018-05-18 14:11:18,7.276,112.0,400.0
2018-05-18 14:11:19,7.35,106.0,400.0
2018-05-18 14:11:20,7.3,100.0,400.0
2018-05-18 14:11:21,7.227,96.0,400.0
2018-05-18 14:11:22,7.3,86.0,400.0
2018-05-18 14:11:23,7.3,84.0,400.0
2018-05-18 14:11:24,7.3,90.0,400.0
2018-05-18 14:11:25,7.251,95.0,400.0
2018-05-18 14:11:26,7.3,98.0,400.0
2018-05-18 14:11:27,7.178,105.0,400.0
2018-05-18 14:11:28,7.154,90.0,400.0
2018-05-18 14:11:29,7.154,103.0,400.0
2018-05-18 14:11:30,7.154,96.0,400.0
2018-05-18 14:11:31,7.227,96.0,400.0
2018-05-18 14:11:32,7.202,100.0,400.0
2018-05-18 14:11:33,7.202,94.0,400.0
2018-05-18 14:11:34,7.227,99.0,400.0
2018-05-18 14:11:35,7.178,96.0,400.0
2018-05-18 14:11:36,7.376,102.0,400.0
2018-05-18 14:11:37,7.505,122.0,400.0
2018-05-18 14:11:38,7.584,131.0,400.0
2018-05-18 14:11:39,7.584,115.0,400.0
2018-05-18 14:11:40,7.584,111.0,400.0
2018-05-18 14:11:41,7.427,114.0,400.0
2018-05-18 14:11:42,7.376,94.0,400.0
2018-05-18 14:11:43,7.276,109.0,400.0
2018-05-18 14:11:44,7.276,109.0,400.0
2018-05-18 14:11:45,7.251,98.0,400.0
2018-05-18 14:11:46,7.178,80.0,400.0
2018-05-18 14:11:47,7.131,77.0,400.0
2018-05-18 14:11:48,7.107,79.0,400.0
2018-05-18 14:11:49,7.037,73.0,400.0
2018-05-18 14:11:50,7.014,75.0,400.0
2018-05-18 14:11:51,7.014,79.0,400.0
2018-05-18 14:11:52,7.06,81.0,400.0
2018-05-18 14:11:53,7.107,95.0,400.0
2018-05-18 14:11:54,7.154,98.0,400.0
2018-05-18 14:11:55,7.014,99.0,400.0
2018-05-18 14:11:56,7.107,105.0,400.0
2018-05-18 14:11:57,7.06,110.0,400.0
2018-05-18 14:11:58,7.131,110.0,400.0
2018-05-18 14:11:59,7.154,118.0,400.0
2018-05-18 14:12:00,7.202,112.0,400.0
2018-05-18 14:12:01,7.178,101.0,400.0
2018-05-18 14:12:02,7.325,95.0,400.0
2018-05-18 14:12:03,7.227,93.0,400.0
2018-05-18 14:12:04,7.401,92.0,400.0
2018-05-18 14:12:05,7.401,94.0,400.0
2018-05-18 14:12:06,7.276,101.0,400.0
2018-05-18 14:12:07,7.276,102.0,400.0
2018-05-18 14:12:08,7.376,105.0,400.0
2018-05-18 14:12:09,7.227,113.0,0.0
2018-05-18 14:12:10,7.227,111.0,0.0
2018-05-18 14:12:11,7.084,106.0,0.0
2018-05-18 14:12:12,7.131,102.0,0.0
2018-05-18 14:12:13,7.154,95.0,0.0
2018-05-18 14:12:14,7.084,89.0,0.0
2018-05-18 14:12:15,7.06,87.0,0.0
2018-05-18 14:12:16,7.084,83.0,0.0
2018-05-18 14:12:17,7.107,90.0,0.0
2018-05-18 14:12:18,7.178,105.0,0.0
2018-05-18 14:12:19,7.202,118.0,0.0
2018-05-18 14:12:20,7.276,117.0,0.0
2018-05-18 14:12:21,7.202,117.0,0.0
2018-05-18 14:12:22,7.202,106.0,0.0
2018-05-18 14:12:23,7.154,110.0,0.0
2018-05-18 14:12:24,7.131,105.0,0.0
2018-05-18 14:12:25,7.178,108.0,0.0
2018-05-18 14:12:26,7.178,107.0,0.0
2018-05-18 14:12:27,7.178,108.0,0.0
2018-05-18 14:12:28,7.276,108.0,0.0
2018-05-18 14:12:29,7.251,107.0,0.0
2018-05-18 14:12:30,7.452,117.0,0.0
2018-05-18 14:12:31,7.721,122.0,0.0
2018-05-18 14:12:32,7.721,141.0,0.0
2018-05-18 14:12:33,7.805,143.0,0.0
2018-05-18 14:12:34,7.805,140.0,0.0
2018-05-18 14:12:35,7.748,146.0,0.0
2018-05-18 14:12:36,7.665,147.0,0.0
2018-05-18 14:12:37,7.721,143.0,0.0
2018-05-18 14:12:38,7.638,146.0,0.0
2018-05-18 14:12:39,7.805,152.0,0.0
2018-05-18 14:12:40,7.862,155.0,0.0
2018-05-18 14:12:41,7.862,140.0,0.0
2018-05-18 14:12:42,7.92,140.0,0.0
2018-05-18 14:12:43,7.949,128.0,0.0
2018-05-18 14:12:44,8.009,132.0,0.0
2018-05-18 14:12:45,8.009,142.0,0.0
2018-05-18 14:12:46,8.13,155.0,0.0
2018-05-18 14:12:47,8.099,162.0,0.0
2018-05-18 14:12:48,8.161,159.0,0.0
2018-05-18 14:12:49,8.13,159.0,0.0
2018-05-18 14:12:50,8.069,166.0,0.0
2018-05-18 14:12:51,8.069,170.0,0.0
2018-05-18 14:12:52,8.192,164.0,0.0
2018-05-18 14:12:53,8.223,151.0,0.0
2018-05-18 14:12:54,8.161,164.0,0.0
2018-05-18 14:12:55,8.45,160.0,0.0
2018-05-18 14:12:56,8.654,163.0,0.0
2018-05-18 14:12:57,8.725,178.0,0.0
2018-05-18 14:12:58,8.654,191.0,0.0
2018-05-18 14:12:59,8.76,188.0,0.0
2018-05-18 14:13:00,8.76,186.0,0.0
2018-05-18 14:13:01,8.517,178.0,0.0
2018-05-18 14:13:02,8.483,172.0,0.0
2018-05-18 14:13:03,8.517,167.0,0.0
2018-05-18 14:13:04,8.483,158.0,0.0
2018-05-18 14:13:05,8.483,148.0,0.0
2018-05-18 14:13:06,8.517,143.0,0.0
2018-05-18 14:13:07,8.585,144.0,0.0
2018-05-18 14:13:08,8.62,158.0,0.0
2018-05-18 14:13:09,8.654,163.0,0.0
2018-05-18 14:13:10,8.551,166.0,0.0
2018-05-18 14:13:11,8.62,159.0,0.0
2018-05-18 14:13:12,8.517,174.0,0.0
2018-05-18 14:13:13,8.517,181.0,0.0
2018-05-18 14:13:14,8.517,179.0,400.0
2018-05-18 14:13:15,8.517,160.0,400.0
2018-05-18 14:13:16,8.551,163.0,400.0
2018-05-18 14:13:17,8.483,161.0,400.0
2018-05-18 14:13:18,8.689,151.0,400.0
2018-05-18 14:13:19,8.833,146.0,400.0
2018-05-18 14:13:20,8.869,144.0,400.0
2018-05-18 14:13:21,8.833,160.0,400.0
2018-05-18 14:13:22,8.796,164.0,400.0
2018-05-18 14:13:23,8.796,160.0,400.0
2018-05-18 14:13:24,8.707,178.0,400.0
2018-05-18 14:13:25,8.62,181.0,400.0
2018-05-18 14:13:26,8.62,181.0,400.0
2018-05-18 14:13:27,8.62,160.0,400.0
2018-05-18 14:13:28,8.585,151.0,400.0
2018-05-18 14:13:29,8.551,142.0,400.0
2018-05-18 14:13:30,8.689,137.0,400.0
2018-05-18 14:13:31,8.76,143.0,400.0
2018-05-18 14:13:32,8.689,153.0,400.0
2018-05-18 14:13:33,8.654,159.0,400.0
2018-05-18 14:13:34,8.654,174.0,400.0
2018-05-18 14:13:35,8.62,185.0,400.0
2018-05-18 14:13:36,8.654,189.0,400.0
2018-05-18 14:13:37,8.62,185.0,0.0
2018-05-18 14:13:38,8.689,177.0,0.0
2018-05-18 14:13:39,8.689,164.0,0.0
2018-05-18 14:13:40,8.551,143.0,0.0
2018-05-18 14:13:41,8.76,140.0,0.0
2018-05-18 14:13:42,9.172,170.0,0.0
2018-05-18 14:13:43,9.212,172.0,0.0
2018-05-18 14:13:44,9.172,186.0,0.0
2018-05-18 14:13:45,8.943,221.0,0.0
2018-05-18 14:13:46,8.943,221.0,0.0
2018-05-18 14:13:47,8.943,221.0,0.0
2018-05-18 14:13:48,8.906,208.0,0.0
2018-05-18 14:13:49,8.943,194.0,0.0
2018-05-18 14:13:50,9.018,191.0,0.0
2018-05-18 14:13:51,8.98,199.0,0.0
2018-05-18 14:13:52,9.095,178.0,0.0
2018-05-18 14:13:53,9.095,188.0,0.0
2018-05-18 14:13:54,9.212,199.0,0.0
2018-05-18 14:13:55,9.291,210.0,0.0
2018-05-18 14:13:56,9.373,201.0,0.0
2018-05-18 14:13:57,9.095,202.0,0.0
2018-05-18 14:13:58,9.212,222.0,0.0
2018-05-18 14:13:59,9.291,241.0,0.0
2018-05-18 14:14:00,9.291,226.0,0.0
2018-05-18 14:14:01,9.455,229.0,0.0
2018-05-18 14:14:02,9.414,217.0,0.0
2018-05-18 14:14:03,9.8,263.0,0.0
2018-05-18 14:14:04,10.053,271.0,0.0
2018-05-18 14:14:05,10.22,275.0,0.0
2018-05-18 14:14:06,10.124,297.0,0.0
2018-05-18 14:14:07,10.124,318.0,0.0
2018-05-18 14:14:08,10.053,326.0,0.0
2018-05-18 14:14:09,10.077,343.0,0.0
2018-05-18 14:14:10,10.124,310.0,0.0
2018-05-18 14:14:11,10.124,238.0,0.0
2018-05-18 14:14:12,9.983,205.0,0.0
2018-05-18 14:14:13,10.077,188.0,0.0
2018-05-18 14:14:14,10.269,195.0,0.0
2018-05-18 14:14:15,10.22,219.0,0.0
2018-05-18 14:14:16,10.22,243.0,0.0
2018-05-18 14:14:17,10.22,255.0,0.0
2018-05-18 14:14:18,10.172,269.0,0.0
2018-05-18 14:14:19,9.983,261.0,0.0
2018-05-18 14:14:20,9.983,217.0,0.0
2018-05-18 14:14:21,9.891,202.0,0.0
2018-05-18 14:14:22,10.029,197.0,0.0
2018-05-18 14:14:23,10.172,186.0,0.0
2018-05-18 14:14:24,10.369,195.0,0.0
2018-05-18 14:14:25,10.394,210.0,400.0
2018-05-18 14:14:26,10.369,261.0,400.0
2018-05-18 14:14:27,10.172,291.0,400.0
2018-05-18 14:14:28,10.1,285.0,400.0
2018-05-18 14:14:29,10.172,244.0,400.0
2018-05-18 14:14:30,10.077,216.0,400.0
2018-05-18 14:14:31,9.983,194.0,400.0
2018-05-18 14:14:32,10.053,183.0,400.0
2018-05-18 14:14:33,10.172,186.0,400.0
2018-05-18 14:14:34,10.22,222.0,400.0
2018-05-18 14:14:35,10.269,226.0,400.0
2018-05-18 14:14:36,10.22,227.0,400.0
2018-05-18 14:14:37,10.172,245.0,400.0
2018-05-18 14:14:38,10.245,292.0,400.0
2018-05-18 14:14:39,10.172,275.0,400.0
2018-05-18 14:14:40,10.269,253.0,400.0
2018-05-18 14:14:41,10.124,224.0,400.0
2018-05-18 14:14:42,10.22,165.0,400.0
2018-05-18 14:14:43,10.394,209.0,400.0
2018-05-18 14:14:44,10.521,230.0,400.0
2018-05-18 14:14:45,10.652,249.0,400.0
2018-05-18 14:14:46,10.547,270.0,400.0
2018-05-18 14:14:47,10.419,289.0,400.0
2018-05-18 14:14:48,10.294,293.0,0.0
2018-05-18 14:14:49,10.319,282.0,0.0
2018-05-18 14:14:50,10.319,269.0,0.0
2018-05-18 14:14:51,10.47,251.0,0.0
2018-05-18 14:14:52,10.521,255.0,0.0
2018-05-18 14:14:53,10.732,283.0,0.0
2018-05-18 14:14:54,10.84,334.0,0.0
2018-05-18 14:14:55,10.678,339.0,0.0
2018-05-18 14:14:56,10.625,281.0,0.0
2018-05-18 14:14:57,10.732,370.0,0.0
2018-05-18 14:14:58,10.732,361.0,0.0
2018-05-18 14:14:59,10.84,327.0,0.0
2018-05-18 14:15:00,10.813,293.0,0.0
2018-05-18 14:15:01,11.007,268.0,0.0
2018-05-18 14:15:02,11.478,327.0,0.0
2018-05-18 14:15:03,11.633,394.0,0.0
2018-05-18 14:15:04,11.602,421.0,0.0
2018-05-18 14:15:05,11.665,481.0,0.0
2018-05-18 14:15:06,11.478,490.0,400.0
2018-05-18 14:15:07,11.57,488.0,400.0
2018-05-18 14:15:08,11.665,420.0,400.0
2018-05-18 14:15:09,11.633,406.0,400.0
2018-05-18 14:15:10,11.728,358.0,400.0
2018-05-18 14:15:11,11.991,338.0,400.0
2018-05-18 14:15:12,11.991,316.0,400.0
2018-05-18 14:15:13,11.991,374.0,400.0
2018-05-18 14:15:14,11.924,427.0,400.0
2018-05-18 14:15:15,11.696,452.0,400.0
2018-05-18 14:15:16,11.602,412.0,400.0
2018-05-18 14:15:17,11.508,293.0,400.0
2018-05-18 14:15:18,11.728,259.0,400.0
2018-05-18 14:15:19,11.957,270.0,400.0
2018-05-18 14:15:20,12.058,273.0,400.0
2018-05-18 14:15:21,11.957,340.0,400.0
2018-05-18 14:15:22,11.957,440.0,400.0
2018-05-18 14:15:23,11.665,417.0,400.0
2018-05-18 14:15:24,11.633,393.0,400.0
2018-05-18 14:15:25,11.665,300.0,400.0
2018-05-18 14:15:26,11.508,279.0,400.0
2018-05-18 14:15:27,11.539,207.0,400.0
2018-05-18 14:15:28,11.728,200.0,400.0
2018-05-18 14:15:29,11.858,292.0,400.0
2018-05-18 14:15:30,11.793,294.0,400.0
2018-05-18 14:15:31,11.665,351.0,400.0
2018-05-18 14:15:32,11.602,372.0,400.0
2018-05-18 14:15:33,11.478,301.0,400.0
2018-05-18 14:15:34,11.296,259.0,400.0
2018-05-18 14:15:35,11.179,183.0,400.0
2018-05-18 14:15:36,11.121,141.0,400.0
2018-05-18 14:15:37,11.063,109.0,0.0
2018-05-18 14:15:38,11.121,81.0,0.0
2018-05-18 14:15:39,10.705,78.0,0.0
2018-05-18 14:15:40,10.269,72.0,0.0
2018-05-18 14:15:41,10.172,67.0,0.0
2018-05-18 14:15:42,10.029,62.0,0.0
2018-05-18 14:15:43,9.891,53.0,0.0
2018-05-18 14:15:44,9.668,48.0,0.0
2018-05-18 14:15:45,9.539,49.0,0.0
2018-05-18 14:15:46,9.095,44.0,0.0
2018-05-18 14:15:47,8.76,38.0,0.0
2018-05-18 14:15:48,8.384,47.0,0.0
2018-05-18 14:15:49,8.384,47.0,0.0
2018-05-18 14:15:50,8.384,47.0,0.0
2018-05-18 14:15:51,8.287,48.0,0.0
2018-05-18 14:15:52,8.099,58.0,0.0
2018-05-18 14:15:53,8.069,64.0,0.0
2018-05-18 14:15:54,8.039,65.0,0.0
2018-05-18 14:15:55,8.009,74.0,0.0
2018-05-18 14:15:56,8.009,83.0,0.0
2018-05-18 14:15:57,7.92,86.0,0.0
2018-05-18 14:15:58,8.009,79.0,0.0
2018-05-18 14:15:59,7.949,75.0,0.0
2018-05-18 14:16:00,7.949,65.0,0.0
2018-05-18 14:16:01,7.92,77.0,0.0
2018-05-18 14:16:02,7.949,77.0,0.0
2018-05-18 14:16:03,7.862,106.0,0.0
2018-05-18 14:16:04,7.805,120.0,0.0
2018-05-18 14:16:05,7.776,128.0,0.0
2018-05-18 14:16:06,7.693,130.0,0.0
2018-05-18 14:16:07,7.693,118.0,0.0
2018-05-18 14:16:08,7.611,103.0,0.0
2018-05-18 14:16:09,7.638,96.0,0.0
2018-05-18 14:16:10,7.557,81.0,0.0
2018-05-18 14:16:11,7.505,69.0,0.0
2018-05-18 14:16:12,7.401,69.0,0.0
2018-05-18 14:16:13,7.376,77.0,0.0
2018-05-18 14:16:14,7.376,86.0,0.0
2018-05-18 14:16:15,7.478,92.0,0.0
2018-05-18 14:16:16,7.427,86.0,0.0
2018-05-18 14:16:17,7.376,92.0,0.0
2018-05-18 14:16:18,7.251,97.0,0.0
2018-05-18 14:16:19,7.227,92.0,0.0
2018-05-18 14:16:20,7.251,96.0,0.0
2018-05-18 14:16:21,7.3,107.0,0.0
2018-05-18 14:16:22,7.227,103.0,0.0
2018-05-18 14:16:23,7.154,83.0,0.0
2018-05-18 14:16:24,7.202,79.0,0.0
2018-05-18 14:16:25,7.3,84.0,0.0
2018-05-18 14:16:26,7.452,76.0,0.0
2018-05-18 14:16:27,7.401,76.0,0.0
2018-05-18 14:16:28,7.35,90.0,0.0
2018-05-18 14:16:29,7.325,105.0,0.0
2018-05-18 14:16:30,7.325,105.0,0.0
2018-05-18 14:16:31,7.202,109.0,0.0
2018-05-18 14:16:32,7.227,115.0,0.0
2018-05-18 14:16:33,7.202,119.0,0.0
2018-05-18 14:16:34,7.251,123.0,400.0
2018-05-18 14:16:35,7.251,115.0,400.0
2018-05-18 14:16:36,7.202,106.0,400.0
2018-05-18 14:16:37,7.202,96.0,400.0
2018-05-18 14:16:38,7.202,88.0,400.0
2018-05-18 14:16:39,7.202,81.0,400.0
2018-05-18 14:16:40,7.276,86.0,400.0
2018-05-18 14:16:41,7.276,99.0,400.0
2018-05-18 14:16:42,7.427,123.0,400.0
2018-05-18 14:16:43,7.35,123.0,400.0
2018-05-18 14:16:44,7.276,109.0,400.0
2018-05-18 14:16:45,7.251,114.0,400.0
2018-05-18 14:16:46,7.227,121.0,400.0
2018-05-18 14:16:47,7.251,125.0,400.0
2018-05-18 14:16:48,7.3,125.0,400.0
2018-05-18 14:16:49,7.3,115.0,400.0
2018-05-18 14:16:50,7.251,104.0,400.0
2018-05-18 14:16:51,7.202,94.0,400.0
2018-05-18 14:16:52,7.3,78.0,400.0
2018-05-18 14:16:53,7.427,83.0,400.0
2018-05-18 14:16:54,7.478,104.0,400.0
2018-05-18 14:16:55,7.611,116.0,400.0
2018-05-18 14:16:56,7.611,127.0,400.0
2018-05-18 14:16:57,7.531,134.0,400.0
2018-05-18 14:16:58,7.325,124.0,400.0
2018-05-18 14:16:59,7.3,107.0,400.0
2018-05-18 14:17:00,7.251,106.0,400.0
2018-05-18 14:17:01,7.35,106.0,400.0
2018-05-18 14:17:02,7.227,93.0,400.0
2018-05-18 14:17:03,7.251,93.0,400.0
2018-05-18 14:17:04,7.227,101.0,400.0
2018-05-18 14:17:05,7.376,99.0,400.0
2018-05-18 14:17:06,7.401,92.0,400.0
2018-05-18 14:17:07,7.427,102.0,400.0
2018-05-18 14:17:08,7.427,116.0,400.0
2018-05-18 14:17:09,7.478,124.0,400.0
2018-05-18 14:17:10,7.478,113.0,0.0
2018-05-18 14:17:11,7.3,114.0,0.0
2018-05-18 14:17:12,7.376,109.0,0.0
2018-05-18 14:17:13,7.325,102.0,0.0
2018-05-18 14:17:14,7.325,106.0,0.0
2018-05-18 14:17:15,7.3,95.0,0.0
2018-05-18 14:17:16,7.276,92.0,0.0
2018-05-18 14:17:17,7.178,83.0,0.0
2018-05-18 14:17:18,7.178,83.0,0.0
2018-05-18 14:17:19,7.376,95.0,0.0
2018-05-18 14:17:20,7.584,109.0,0.0
2018-05-18 14:17:21,7.638,122.0,0.0
2018-05-18 14:17:22,7.805,136.0,0.0
2018-05-18 14:17:23,7.805,151.0,0.0
2018-05-18 14:17:24,7.92,167.0,0.0
2018-05-18 14:17:25,7.891,174.0,0.0
2018-05-18 14:17:26,7.862,176.0,0.0
2018-05-18 14:17:27,7.776,173.0,0.0
2018-05-18 14:17:28,7.92,173.0,0.0
2018-05-18 14:17:29,7.891,171.0,0.0
2018-05-18 14:17:30,8.039,182.0,0.0
2018-05-18 14:17:31,8.161,191.0,0.0
2018-05-18 14:17:32,8.319,183.0,0.0
2018-05-18 14:17:33,8.303,182.0,0.0
2018-05-18 14:17:34,8.351,181.0,0.0
2018-05-18 14:17:35,8.551,176.0,0.0
2018-05-18 14:17:36,8.517,177.0,0.0
2018-05-18 14:17:37,8.384,185.0,0.0
2018-05-18 14:17:38,8.384,185.0,0.0
2018-05-18 14:17:39,8.45,185.0,0.0
2018-05-18 14:17:40,8.45,173.0,0.0
2018-05-18 14:17:41,8.45,160.0,0.0
2018-05-18 14:17:42,8.45,142.0,0.0
2018-05-18 14:17:43,8.585,145.0,0.0
2018-05-18 14:17:44,8.76,158.0,0.0
2018-05-18 14:17:45,8.906,164.0,0.0
2018-05-18 14:17:46,9.018,194.0,0.0
2018-05-18 14:17:47,8.943,206.0,0.0
2018-05-18 14:17:48,8.906,205.0,0.0
2018-05-18 14:17:49,8.796,211.0,0.0
2018-05-18 14:17:50,8.689,194.0,0.0
2018-05-18 14:17:51,8.654,179.0,0.0
2018-05-18 14:17:52,8.654,162.0,0.0
2018-05-18 14:17:53,8.654,162.0,0.0
2018-05-18 14:17:54,8.654,162.0,0.0
2018-05-18 14:17:55,8.654,159.0,0.0
2018-05-18 14:17:56,8.869,168.0,0.0
2018-05-18 14:17:57,8.833,195.0,0.0
2018-05-18 14:17:58,8.943,204.0,0.0
2018-05-18 14:17:59,9.018,206.0,400.0
2018-05-18 14:18:00,8.906,209.0,400.0
2018-05-18 14:18:01,8.725,175.0,400.0
2018-05-18 14:18:02,8.689,161.0,400.0
2018-05-18 14:18:03,8.62,145.0,400.0
2018-05-18 14:18:04,8.654,134.0,400.0
2018-05-18 14:18:05,8.517,117.0,400.0
2018-05-18 14:18:06,8.654,119.0,400.0
2018-05-18 14:18:07,8.725,117.0,400.0
2018-05-18 14:18:08,8.76,120.0,400.0
2018-05-18 14:18:09,8.76,143.0,400.0
2018-05-18 14:18:10,8.76,159.0,400.0
2018-05-18 14:18:11,8.62,173.0,400.0
2018-05-18 14:18:12,8.62,180.0,400.0
2018-05-18 14:18:13,8.585,189.0,400.0
2018-05-18 14:18:14,8.585,173.0,400.0
2018-05-18 14:18:15,8.585,168.0,400.0
2018-05-18 14:18:16,8.689,172.0,400.0
2018-05-18 14:18:17,8.689,175.0,400.0
2018-05-18 14:18:18,8.654,173.0,400.0
2018-05-18 14:18:19,8.76,172.0,400.0
2018-05-18 14:18:20,8.689,180.0,400.0
2018-05-18 14:18:21,8.869,189.0,400.0
2018-05-18 14:18:22,8.833,215.0,400.0
2018-05-18 14:18:23,8.76,213.0,400.0
2018-05-18 14:18:24,8.833,219.0,400.0
2018-05-18 14:18:25,8.796,188.0,0.0
2018-05-18 14:18:26,8.796,171.0,0.0
2018-05-18 14:18:27,8.833,163.0,0.0
2018-05-18 14:18:28,8.833,157.0,0.0
2018-05-18 14:18:29,8.906,157.0,0.0
2018-05-18 14:18:30,9.095,162.0,0.0
2018-05-18 14:18:31,9.172,164.0,0.0
2018-05-18 14:18:32,9.172,156.0,0.0
2018-05-18 14:18:33,8.98,154.0,0.0
2018-05-18 14:18:34,8.796,165.0,0.0
2018-05-18 14:18:35,8.833,184.0,0.0
2018-05-18 14:18:36,8.76,221.0,0.0
2018-05-18 14:18:37,8.887,213.0,0.0
2018-05-18 14:18:38,8.943,208.0,0.0
2018-05-18 14:18:39,9.018,202.0,0.0
2018-05-18 14:18:40,9.056,193.0,0.0
2018-05-18 14:18:41,9.133,191.0,0.0
2018-05-18 14:18:42,9.056,217.0,0.0
2018-05-18 14:18:43,9.172,223.0,0.0
2018-05-18 14:18:44,9.271,236.0,0.0
2018-05-18 14:18:45,9.291,277.0,0.0
2018-05-18 14:18:46,9.455,302.0,0.0
2018-05-18 14:18:47,9.497,300.0,0.0
2018-05-18 14:18:48,9.539,286.0,0.0
2018-05-18 14:18:49,9.497,248.0,0.0
2018-05-18 14:18:50,9.625,254.0,0.0
2018-05-18 14:18:51,9.712,250.0,0.0
2018-05-18 14:18:52,10.029,264.0,0.0
2018-05-18 14:18:53,10.319,278.0,0.0
2018-05-18 14:18:54,10.172,278.0,0.0
2018-05-18 14:18:55,10.172,290.0,400.0
2018-05-18 14:18:56,10.029,292.0,400.0
2018-05-18 14:18:57,9.891,254.0,400.0
2018-05-18 14:18:58,9.937,236.0,400.0
2018-05-18 14:18:59,9.983,215.0,400.0
2018-05-18 14:19:00,9.937,211.0,400.0
2018-05-18 14:19:01,9.983,213.0,400.0
2018-05-18 14:19:02,10.029,229.0,400.0
2018-05-18 14:19:03,10.124,255.0,400.0
2018-05-18 14:19:04,10.1,259.0,400.0
2018-05-18 14:19:05,10.172,259.0,400.0
2018-05-18 14:19:06,10.124,271.0,400.0
2018-05-18 14:19:07,10.029,254.0,400.0
2018-05-18 14:19:08,9.983,248.0,400.0
2018-05-18 14:19:09,9.96,201.0,400.0
2018-05-18 14:19:10,9.891,183.0,400.0
2018-05-18 14:19:11,10.124,203.0,400.0
2018-05-18 14:19:12,10.269,237.0,400.0
2018-05-18 14:19:13,10.47,254.0,400.0
2018-05-18 14:19:14,10.394,266.0,400.0
2018-05-18 14:19:15,10.344,284.0,400.0
2018-05-18 14:19:16,10.22,281.0,400.0
2018-05-18 14:19:17,9.983,260.0,400.0
2018-05-18 14:19:18,9.983,163.0,400.0
2018-05-18 14:19:19,9.891,140.0,400.0
2018-05-18 14:19:20,9.983,155.0,400.0
2018-05-18 14:19:21,9.937,172.0,400.0
2018-05-18 14:19:22,9.96,181.0,400.0
2018-05-18 14:19:23,10.029,223.0,400.0
