,speed,power,crop
2018-05-18 13:02:56,5.995,40.0,0.0
2018-05-18 13:02:57,6.046,37.0,0.0
2018-05-18 13:02:58,5.962,40.0,0.0
2018-05-18 13:02:59,5.896,40.0,0.0
2018-05-18 13:03:00,5.864,54.0,0.0
2018-05-18 13:03:01,5.913,72.0,0.0
2018-05-18 13:03:02,5.979,82.0,0.0
2018-05-18 13:03:03,6.08,126.0,0.0
2018-05-18 13:03:04,6.115,121.0,0.0
2018-05-18 13:03:05,6.097,140.0,0.0
2018-05-18 13:03:06,6.203,179.0,0.0
2018-05-18 13:03:07,6.465,156.0,0.0
2018-05-18 13:03:08,6.524,166.0,0.0
2018-05-18 13:03:09,6.504,142.0,0.0
2018-05-18 13:03:10,6.564,159.0,0.0
2018-05-18 13:03:11,6.624,161.0,0.0
2018-05-18 13:03:12,6.604,134.0,0.0
2018-05-18 13:03:13,6.584,88.0,0.0
2018-05-18 13:03:14,6.666,84.0,0.0
2018-05-18 13:03:15,6.686,87.0,0.0
2018-05-18 13:03:16,6.771,118.0,0.0
2018-05-18 13:03:17,6.814,125.0,0.0
2018-05-18 13:03:18,6.814,123.0,0.0
2018-05-18 13:03:19,6.749,124.0,0.0
2018-05-18 13:03:20,6.857,139.0,0.0
2018-05-18 13:03:21,6.969,155.0,0.0
2018-05-18 13:03:22,6.924,141.0,0.0
2018-05-18 13:03:23,6.924,140.0,0.0
2018-05-18 13:03:24,6.946,148.0,0.0
2018-05-18 13:03:25,6.946,125.0,0.0
2018-05-18 13:03:26,7.107,133.0,0.0
2018-05-18 13:03:27,7.131,129.0,0.0
2018-05-18 13:03:28,7.227,119.0,0.0
2018-05-18 13:03:29,7.276,111.0,0.0
2018-05-18 13:03:30,7.227,109.0,0.0
2018-05-18 13:03:31,7.227,105.0,0.0
2018-05-18 13:03:32,7.276,123.0,0.0
2018-05-18 13:03:33,7.178,144.0,0.0
2018-05-18 13:03:34,7.227,151.0,400.0
2018-05-18 13:03:35,7.06,149.0,400.0
2018-05-18 13:03:36,7.154,150.0,400.0
2018-05-18 13:03:37,7.178,138.0,400.0
2018-05-18 13:03:38,7.202,119.0,400.0
2018-05-18 13:03:39,7.227,126.0,400.0
2018-05-18 13:03:40,7.251,116.0,400.0
2018-05-18 13:03:41,7.3,109.0,400.0
2018-05-18 13:03:42,7.3,104.0,400.0
2018-05-18 13:03:43,7.276,100.0,400.0
2018-05-18 13:03:44,7.3,97.0,400.0
2018-05-18 13:03:45,7.3,99.0,400.0
2018-05-18 13:03:46,7.251,107.0,400.0
2018-05-18 13:03:47,7.251,141.0,400.0
2018-05-18 13:03:48,7.227,142.0,400.0
2018-05-18 13:03:49,7.227,146.0,400.0
2018-05-18 13:03:50,7.251,116.0,0.0
2018-05-18 13:03:51,7.131,107.0,0.0
2018-05-18 13:03:52,7.107,99.0,0.0
2018-05-18 13:03:53,7.131,95.0,0.0
2018-05-18 13:03:54,7.584,267.0,0.0
2018-05-18 13:03:55,7.665,190.0,0.0
2018-05-18 13:03:56,7.833,221.0,0.0
2018-05-18 13:03:57,8.192,249.0,0.0
2018-05-18 13:03:58,8.62,313.0,0.0
2018-05-18 13:03:59,8.833,379.0,0.0
2018-05-18 13:04:00,8.906,418.0,0.0
2018-05-18 13:04:01,9.056,430.0,0.0
2018-05-18 13:04:02,9.172,402.0,0.0
2018-05-18 13:04:03,9.373,394.0,0.0
2018-05-18 13:04:04,9.414,379.0,0.0
2018-05-18 13:04:05,9.539,333.0,0.0
2018-05-18 13:04:06,9.518,208.0,0.0
2018-05-18 13:04:07,9.373,170.0,0.0
2018-05-18 13:04:08,9.373,192.0,0.0
2018-05-18 13:04:09,9.582,261.0,0.0
2018-05-18 13:04:10,9.668,269.0,0.0
2018-05-18 13:04:11,9.756,352.0,0.0
2018-05-18 13:04:12,9.937,408.0,400.0
2018-05-18 13:04:13,9.983,406.0,400.0
2018-05-18 13:04:14,9.983,384.0,400.0
2018-05-18 13:04:15,10.029,342.0,400.0
2018-05-18 13:04:16,10.124,278.0,400.0
2018-05-18 13:04:17,10.124,256.0,400.0
2018-05-18 13:04:18,10.319,273.0,400.0
2018-05-18 13:04:19,10.269,298.0,400.0
2018-05-18 13:04:20,10.319,367.0,400.0
2018-05-18 13:04:21,10.124,392.0,400.0
2018-05-18 13:04:22,10.196,396.0,400.0
2018-05-18 13:04:23,10.294,382.0,400.0
2018-05-18 13:04:24,10.269,372.0,400.0
2018-05-18 13:04:25,10.22,289.0,400.0
2018-05-18 13:04:26,10.22,258.0,400.0
2018-05-18 13:04:27,10.124,241.0,400.0
2018-05-18 13:04:28,10.22,249.0,400.0
2018-05-18 13:04:29,10.344,268.0,400.0
2018-05-18 13:04:30,10.319,336.0,400.0
2018-05-18 13:04:31,10.22,376.0,400.0
2018-05-18 13:04:32,10.419,358.0,0.0
2018-05-18 13:04:33,10.319,356.0,0.0
2018-05-18 13:04:34,10.22,322.0,0.0
2018-05-18 13:04:35,10.124,180.0,0.0
2018-05-18 13:04:36,9.891,0.0,0.0
2018-05-18 13:04:37,9.373,0.0,0.0
2018-05-18 13:04:38,9.373,0.0,0.0
2018-05-18 13:04:39,9.455,0.0,0.0
2018-05-18 13:04:40,9.095,0.0,0.0
2018-05-18 13:04:41,8.76,0.0,0.0
2018-05-18 13:04:42,8.62,0.0,0.0
2018-05-18 13:04:43,8.287,0.0,0.0
2018-05-18 13:04:44,8.13,0.0,0.0
2018-05-18 13:04:45,7.949,0.0,0.0
2018-05-18 13:04:46,7.776,0.0,0.0
2018-05-18 13:04:47,7.776,0.0,0.0
2018-05-18 13:04:48,7.776,0.0,0.0
2018-05-18 13:04:49,7.584,0.0,0.0
2018-05-18 13:04:50,7.427,0.0,0.0
2018-05-18 13:04:51,7.35,0.0,0.0
2018-05-18 13:04:52,7.325,0.0,0.0
2018-05-18 13:04:53,7.06,0.0,0.0
2018-05-18 13:04:54,6.814,0.0,0.0
2018-05-18 13:04:55,6.792,0.0,0.0
2018-05-18 13:04:56,6.564,0.0,0.0
2018-05-18 13:04:57,6.426,0.0,0.0
2018-05-18 13:04:58,6.465,0.0,0.0
2018-05-18 13:04:59,6.203,0.0,0.0
2018-05-18 13:05:00,6.115,0.0,0.0
2018-05-18 13:05:01,6.097,0.0,0.0
2018-05-18 13:05:02,6.046,0.0,0.0
2018-05-18 13:05:03,5.962,0.0,0.0
2018-05-18 13:05:04,5.929,0.0,0.0
2018-05-18 13:05:05,5.848,0.0,0.0
2018-05-18 13:05:06,5.678,0.0,0.0
2018-05-18 13:05:07,5.56,0.0,0.0
2018-05-18 13:05:08,5.546,53.0,0.0
2018-05-18 13:05:09,5.517,53.0,0.0
2018-05-18 13:05:10,5.475,53.0,0.0
2018-05-18 13:05:11,5.326,52.0,0.0
2018-05-18 13:05:12,5.326,47.0,0.0
2018-05-18 13:05:13,5.313,47.0,0.0
2018-05-18 13:05:14,5.326,0.0,0.0
2018-05-18 13:05:15,5.209,0.0,0.0
2018-05-18 13:05:16,5.261,50.0,0.0
2018-05-18 13:05:17,5.261,57.0,0.0
2018-05-18 13:05:18,5.393,54.0,0.0
2018-05-18 13:05:19,5.352,50.0,0.0
2018-05-18 13:05:20,5.366,50.0,0.0
2018-05-18 13:05:21,5.339,79.0,0.0
2018-05-18 13:05:22,5.313,72.0,0.0
2018-05-18 13:05:23,5.447,76.0,0.0
2018-05-18 13:05:24,5.42,78.0,0.0
2018-05-18 13:05:25,5.489,76.0,0.0
2018-05-18 13:05:26,5.56,74.0,0.0
2018-05-18 13:05:27,5.56,79.0,0.0
2018-05-18 13:05:28,5.589,84.0,0.0
2018-05-18 13:05:29,5.648,85.0,0.0
2018-05-18 13:05:30,5.739,92.0,0.0
2018-05-18 13:05:31,5.678,95.0,0.0
2018-05-18 13:05:32,5.832,100.0,0.0
2018-05-18 13:05:33,5.832,111.0,0.0
2018-05-18 13:05:34,5.848,104.0,0.0
2018-05-18 13:05:35,5.896,103.0,0.0
2018-05-18 13:05:36,5.864,83.0,0.0
2018-05-18 13:05:37,5.785,71.0,0.0
2018-05-18 13:05:38,5.864,65.0,0.0
2018-05-18 13:05:39,5.896,65.0,0.0
2018-05-18 13:05:40,6.029,66.0,0.0
2018-05-18 13:05:41,6.012,69.0,0.0
2018-05-18 13:05:42,6.097,71.0,0.0
2018-05-18 13:05:43,6.132,74.0,0.0
2018-05-18 13:05:44,6.063,69.0,0.0
2018-05-18 13:05:45,6.012,65.0,0.0
2018-05-18 13:05:46,5.945,60.0,0.0
2018-05-18 13:05:47,5.848,58.0,0.0
2018-05-18 13:05:48,5.708,61.0,0.0
2018-05-18 13:05:49,5.801,61.0,0.0
2018-05-18 13:05:50,5.896,53.0,0.0
2018-05-18 13:05:51,5.739,53.0,0.0
2018-05-18 13:05:52,5.663,46.0,0.0
2018-05-18 13:05:53,5.619,74.0,0.0
2018-05-18 13:05:54,5.648,79.0,0.0
2018-05-18 13:05:55,5.708,76.0,0.0
2018-05-18 13:05:56,5.864,76.0,0.0
2018-05-18 13:05:57,5.864,72.0,0.0
2018-05-18 13:05:58,5.817,65.0,0.0
2018-05-18 13:05:59,5.817,67.0,0.0
2018-05-18 13:06:00,5.88,62.0,0.0
2018-05-18 13:06:01,5.848,61.0,0.0
2018-05-18 13:06:02,5.832,64.0,0.0
2018-05-18 13:06:03,5.832,72.0,0.0
2018-05-18 13:06:04,5.913,73.0,0.0
2018-05-18 13:06:05,5.817,82.0,0.0
2018-05-18 13:06:06,5.896,89.0,0.0
2018-05-18 13:06:07,5.896,86.0,0.0
2018-05-18 13:06:08,5.945,83.0,0.0
2018-05-18 13:06:09,5.864,73.0,0.0
2018-05-18 13:06:10,5.848,78.0,0.0
2018-05-18 13:06:11,5.848,78.0,0.0
2018-05-18 13:06:12,5.913,82.0,0.0
2018-05-18 13:06:13,6.029,78.0,0.0
2018-05-18 13:06:14,6.063,79.0,0.0
2018-05-18 13:06:15,6.097,76.0,0.0
2018-05-18 13:06:16,6.15,84.0,0.0
2018-05-18 13:06:17,6.15,86.0,0.0
2018-05-18 13:06:18,6.097,83.0,0.0
2018-05-18 13:06:19,6.132,86.0,0.0
2018-05-18 13:06:20,6.132,92.0,0.0
2018-05-18 13:06:21,6.046,86.0,0.0
2018-05-18 13:06:22,6.012,91.0,0.0
2018-05-18 13:06:23,6.132,95.0,0.0
2018-05-18 13:06:24,6.097,101.0,0.0
2018-05-18 13:06:25,6.097,113.0,0.0
2018-05-18 13:06:26,6.168,121.0,0.0
2018-05-18 13:06:27,6.276,111.0,0.0
2018-05-18 13:06:28,6.221,94.0,0.0
2018-05-18 13:06:29,6.221,81.0,0.0
2018-05-18 13:06:30,6.313,71.0,0.0
2018-05-18 13:06:31,6.276,64.0,0.0
2018-05-18 13:06:32,6.257,59.0,0.0
2018-05-18 13:06:33,6.294,60.0,0.0
2018-05-18 13:06:34,6.257,63.0,0.0
2018-05-18 13:06:35,6.203,68.0,0.0
2018-05-18 13:06:36,6.132,68.0,0.0
2018-05-18 13:06:37,6.097,72.0,0.0
2018-05-18 13:06:38,6.203,90.0,0.0
2018-05-18 13:06:39,6.407,127.0,0.0
2018-05-18 13:06:40,6.484,143.0,0.0
2018-05-18 13:06:41,6.369,143.0,0.0
