,speed,power,crop
372,8.466000000000001,225.6,0.0
373,8.4,216.0,0.0
374,8.384,216.0,0.0
375,8.433,152.0,0.0
376,8.335,176.0,0.0
377,8.4,176.0,0.0
378,8.271,164.8,0.0
379,8.433,164.8,0.0
380,8.466000000000001,166.4,0.0
381,8.433,209.6,0.0
382,8.433,198.4,0.0
383,8.302999999999999,219.2,0.0
384,8.367,236.8,0.0
385,8.367,216.0,0.0
386,8.4,195.2,0.0
387,8.367,195.2,0.0
388,8.4,185.6,0.0
389,8.533,144.0,0.0
390,8.602,158.4,0.0
391,8.533,163.2,0.0
392,8.433,161.6,0.0
393,8.433,158.4,0.0
394,8.4,209.6,0.0
395,8.367,212.8,0.0
396,8.433,211.2,0.0
397,8.4,220.8,0.0
398,8.367,214.4,0.0
399,8.302999999999999,188.8,0.0
400,8.302999999999999,164.8,0.0
401,8.367,166.4,0.0
402,8.238999999999999,168.0,0.0
403,8.466000000000001,161.6,0.0
404,8.367,155.2,0.0
405,8.351,206.4,0.0
406,8.433,206.4,0.0
407,8.466000000000001,257.6,0.0
408,8.433,227.2,0.0
409,8.533,209.6,0.0
410,8.466000000000001,217.6,0.0
411,8.567,195.2,0.0
412,8.5,188.8,0.0
413,8.706,179.2,0.0
414,8.706,179.2,0.0
415,8.812999999999999,166.4,0.0
416,8.706,190.4,0.0
417,8.533,198.4,0.0
418,8.602,206.4,0.0
419,8.567,297.6,0.0
420,8.636000000000001,198.4,0.0
421,8.567,195.2,0.0
422,8.636000000000001,184.0,0.0
423,8.533,184.0,0.0
424,8.5,177.6,0.0
425,8.335,161.6,0.0
426,8.567,136.0,0.0
427,8.466000000000001,124.8,0.0
428,8.4,132.8,0.0
429,8.367,132.8,0.0
430,8.335,174.4,0.0
431,8.367,232.0,0.0
432,8.433,232.0,0.0
433,8.533,220.8,0.0
434,8.997,500.8,0.0
435,9.209,545.6,0.0
436,9.6,441.6,0.0
437,9.863999999999999,435.2,0.0
438,9.775,334.4,0.0
439,9.686,275.2,0.0
440,9.472999999999999,201.6,0.0
441,9.515,246.4,0.0
442,9.515,268.8,0.0
443,9.515,232.0,0.0
444,9.432,305.6,0.0
445,9.35,305.6,0.0
446,9.39,217.6,0.0
447,9.35,230.4,0.0
448,9.269,244.8,0.0
449,9.472999999999999,235.2,0.0
450,9.73,411.2,0.0
451,9.73,411.2,0.0
452,9.6,312.0,0.0
453,9.642999999999999,340.8,0.0
454,9.642999999999999,352.0,0.0
455,9.73,369.6,0.0
456,9.863999999999999,464.0,0.0
457,10.049,393.6,0.0
458,10.049,256.0,0.0
459,10.096,198.4,0.0
460,10.002,206.4,0.0
461,9.818999999999999,248.0,0.0
462,9.686,273.6,0.0
463,9.73,308.8,0.0
464,9.686,276.8,0.0
465,9.775,332.8,0.0
466,9.73,332.8,0.0
467,9.818999999999999,283.2,0.0
468,9.73,232.0,0.0
469,9.818999999999999,241.6,0.0
470,9.956,283.2,0.0
471,9.818999999999999,288.0,0.0
472,9.775,328.0,0.0
473,9.91,385.6,0.0
474,9.91,411.2,0.0
475,9.91,331.2,0.0
476,9.91,331.2,0.0
477,9.818999999999999,284.8,0.0
478,10.12,228.8,0.0
479,10.096,249.6,0.0
480,10.191,270.4,0.0
481,9.91,270.4,0.0
482,9.933,284.8,0.0
483,9.91,353.6,0.0
484,9.818999999999999,374.4,0.0
485,9.842,332.8,0.0
486,9.775,227.2,0.0
487,9.956,216.0,0.0
488,9.91,208.0,0.0
489,10.002,225.6,0.0
490,9.956,232.0,0.0
491,9.863999999999999,281.6,0.0
492,9.73,267.2,0.0
493,9.642999999999999,272.0,0.0
494,9.686,296.0,0.0
495,9.863999999999999,340.8,0.0
496,9.73,340.8,0.0
497,10.752,505.6,0.0
498,10.779000000000002,750.4,0.0
499,10.833,0.0,0.0
500,10.860999999999999,88.0,0.0
501,10.806,369.6,0.0
502,10.752,497.6,0.0
503,10.645999999999999,512.0,0.0
504,10.593,486.4,0.0
505,10.645999999999999,368.0,0.0
506,10.699000000000002,291.2,0.0
507,10.860999999999999,324.8,0.0
508,10.779000000000002,326.4,0.0
509,10.806,326.4,0.0
510,10.860999999999999,409.6,0.0
511,10.752,384.0,0.0
512,10.806,484.8,0.0
513,10.915999999999999,568.0,0.0
514,11.027999999999999,553.6,0.0
515,11.171,553.6,0.0
516,11.288,0.0,0.0
517,11.437999999999999,246.4,0.0
518,11.469000000000001,328.0,0.0
519,11.318,368.0,0.0
520,11.2,484.8,0.0
521,11.085,516.8,0.0
522,11.113,454.4,0.0
523,11.142000000000001,411.2,0.0
524,11.142000000000001,366.4,0.0
525,11.142000000000001,328.0,0.0
526,11.259,345.6,0.0
527,11.259,331.2,0.0
528,11.229000000000001,380.8,0.0
529,11.085,374.4,0.0
530,11.085,553.6,0.0
531,11.085,553.6,0.0
532,11.085,478.4,0.0
533,11.171,478.4,0.0
534,11.687000000000001,368.0,0.0
535,11.2,379.2,0.0
536,11.2,379.2,0.0
537,10.833,270.4,0.0
538,10.645999999999999,259.2,0.0
539,10.645999999999999,302.4,0.0
540,10.49,292.8,0.0
541,10.645999999999999,363.2,0.0
542,10.672,363.2,0.0
543,10.672,305.6,0.0
544,10.725,307.2,0.0
545,10.699000000000002,283.2,0.0
546,10.567,294.4,0.0
547,10.540999999999999,400.0,0.0
548,10.439,400.0,0.0
549,10.289000000000001,0.0,0.0
550,10.096,94.4,0.0
551,10.049,70.4,0.0
552,10.096,70.4,0.0
553,9.91,70.4,0.0
554,9.472999999999999,70.4,0.0
555,9.269,59.2,0.0
556,8.886000000000001,35.2,0.0
557,8.466000000000001,24.0,0.0
558,8.466000000000001,28.8,0.0
559,8.238999999999999,38.4,0.0
560,8.115,40.0,0.0
561,8.084,27.2,0.0
562,7.994,27.2,0.0
563,7.848,27.2,0.0
564,7.144,25.6,0.0
565,6.596,20.8,0.0
566,6.6579999999999995,20.8,0.0
567,6.72,28.8,0.0
568,6.892,188.8,0.0
569,6.982,179.2,0.0
570,7.027,224.0,0.0
571,7.167999999999999,224.0,0.0
572,7.24,209.6,0.0
573,7.289,209.6,0.0
574,7.415,209.6,0.0
575,7.4670000000000005,209.6,0.0
576,7.599,177.6,0.0
577,7.68,176.0,0.0
578,7.599,0.0,0.0
579,7.39,57.6,0.0
580,7.364,57.6,0.0
581,7.265,57.6,0.0
582,7.097,41.6,0.0
583,7.027,41.6,0.0
584,7.074,59.2,0.0
585,7.121,123.2,0.0
586,7.05,145.6,0.0
587,7.05,115.2,0.0
588,7.121,116.8,0.0
589,7.05,97.6,0.0
590,7.005,68.8,0.0
591,6.937,54.4,0.0
592,6.959,0.0,0.0
593,7.005,0.0,0.0
594,7.005,0.0,0.0
595,7.121,84.8,0.0
596,7.121,144.0,0.0
597,7.121,155.2,0.0
598,7.05,169.6,0.0
599,7.121,169.6,0.0
600,7.167999999999999,171.2,0.0
601,7.24,142.4,0.0
602,7.192,129.6,0.0
603,7.289,129.6,0.0
604,7.216,104.0,0.0
605,7.3389999999999995,91.2,0.0
606,7.364,100.8,0.0
607,7.289,84.8,0.0
608,7.24,83.2,0.0
609,7.167999999999999,84.8,0.0
610,7.144,86.4,0.0
611,7.192,116.8,0.0
612,7.216,153.6,0.0
613,7.192,166.4,0.0
614,7.167999999999999,113.6,0.0
615,7.144,121.6,0.0
616,7.05,91.2,0.0
617,7.121,91.2,0.0
618,7.074,96.0,0.0
619,7.005,96.0,0.0
620,7.027,81.6,0.0
621,7.005,78.4,0.0
622,6.914,97.6,0.0
623,7.097,92.8,0.0
624,7.144,121.6,0.0
625,7.24,166.4,0.0
626,7.192,200.0,0.0
627,7.24,174.4,0.0
628,7.24,152.0,0.0
629,7.364,150.4,0.0
630,7.599,294.4,0.0
631,8.367,340.8,0.0
632,8.4,340.8,0.0
633,8.433,113.6,0.0
634,8.238999999999999,40.0,0.0
635,8.115,84.8,0.0
636,8.054,147.2,0.0
637,8.054,185.6,0.0
638,8.024,185.6,0.0
639,8.115,214.4,0.0
640,8.176,289.6,0.0
641,8.115,195.2,0.0
642,8.176,147.2,0.0
643,8.238999999999999,216.0,0.0
644,8.271,216.0,0.0
645,8.335,169.6,0.0
646,8.238999999999999,172.8,0.0
647,8.238999999999999,136.0,0.0
648,8.238999999999999,126.4,0.0
649,8.302999999999999,278.4,0.0
650,8.208,278.4,0.0
651,8.208,232.0,0.0
652,8.433,284.8,0.0
653,8.5,284.8,0.0
654,8.533,270.4,0.0
655,8.636000000000001,251.2,0.0
656,8.636000000000001,180.8,0.0
657,8.636000000000001,110.4,0.0
658,8.636000000000001,110.4,0.0
659,8.636000000000001,110.4,0.0
660,8.567,123.2,0.0
661,8.433,148.8,0.0
662,8.271,155.2,0.0
663,8.208,176.0,0.0
664,8.335,233.6,0.0
665,8.367,209.6,0.0
666,8.367,200.0,0.0
667,8.367,206.4,0.0
668,8.4,180.8,0.0
669,8.567,192.0,0.0
670,8.567,190.4,0.0
671,8.567,171.2,0.0
672,8.4,164.8,0.0
673,8.335,112.0,0.0
674,8.302999999999999,100.8,0.0
675,8.271,140.8,0.0
676,8.271,190.4,0.0
677,8.335,204.8,0.0
678,8.302999999999999,192.0,0.0
679,8.271,137.6,0.0
680,0.0,147.2,0.0
681,8.335,144.0,0.0
682,8.5,132.8,0.0
683,8.5,128.0,0.0
684,8.466000000000001,196.8,0.0
685,8.5,200.0,0.0
686,8.335,217.6,0.0
687,8.335,196.8,0.0
688,8.4,195.2,0.0
689,8.433,241.6,0.0
690,8.433,225.6,0.0
691,8.335,174.4,0.0
692,8.302999999999999,156.8,0.0
693,8.302999999999999,136.0,0.0
694,8.271,126.4,0.0
695,8.302999999999999,136.0,0.0
696,8.302999999999999,164.8,0.0
697,8.367,172.8,0.0
698,8.335,211.2,0.0
699,8.367,248.0,0.0
700,8.4,262.4,0.0
701,8.4,211.2,0.0
702,8.367,211.2,0.0
703,8.5,201.6,0.0
704,8.923,384.0,0.0
705,9.209,508.8,0.0
706,9.515,508.8,0.0
707,9.642999999999999,433.6,0.0
708,9.432,433.6,0.0
709,9.309,214.4,0.0
710,9.269,236.8,0.0
711,9.35,297.6,0.0
712,9.309,297.6,0.0
713,9.35,270.4,0.0
714,9.515,270.4,0.0
715,9.39,369.6,0.0
716,9.6,376.0,0.0
717,9.515,262.4,0.0
718,9.557,262.4,0.0
719,9.818999999999999,388.8,0.0
720,9.797,440.0,0.0
721,9.73,329.6,0.0
722,9.686,118.4,0.0
723,9.642999999999999,196.8,0.0
724,9.73,0.0,0.0
725,9.775,0.0,0.0
726,10.002,0.0,0.0
727,10.002,0.0,0.0
728,10.072000000000001,268.8,0.0
729,10.002,243.2,0.0
730,9.642999999999999,216.0,0.0
731,9.642999999999999,238.4,0.0
732,9.642999999999999,241.6,0.0
733,9.642999999999999,280.0,0.0
734,9.6,316.8,0.0
735,9.515,310.4,0.0
736,9.73,224.0,0.0
737,9.579,184.0,0.0
738,9.557,171.2,0.0
739,9.73,176.0,0.0
740,9.642999999999999,267.2,0.0
741,9.515,321.6,0.0
742,9.642999999999999,315.2,0.0
743,9.642999999999999,361.6,0.0
744,9.642999999999999,348.8,0.0
745,9.6,315.2,0.0
746,9.73,273.6,0.0
747,9.818999999999999,196.8,0.0
748,10.096,257.6,0.0
749,10.096,302.4,0.0
750,10.002,302.4,0.0
751,10.002,352.0,0.0
752,9.91,352.0,0.0
753,9.91,358.4,0.0
754,9.91,257.6,0.0
755,9.863999999999999,217.6,0.0
756,9.818999999999999,241.6,0.0
757,9.956,244.8,0.0
758,9.818999999999999,214.4,0.0
759,9.91,243.2,0.0
760,9.91,264.0,0.0
761,9.956,344.0,0.0
762,9.863999999999999,401.6,0.0
763,9.863999999999999,355.2,0.0
764,9.863999999999999,273.6,0.0
765,10.002,300.8,0.0
766,10.24,361.6,0.0
767,10.752,561.6,0.0
768,11.347999999999999,745.6,0.0
769,11.318,745.6,0.0
770,11.318,644.8,0.0
771,11.259,595.2,0.0
772,11.085,622.4,0.0
773,11.085,0.0,0.0
774,11.085,0.0,0.0
775,11.2,0.0,0.0
776,11.318,0.0,0.0
777,11.318,0.0,0.0
778,11.259,369.6,0.0
779,11.288,369.6,0.0
780,11.2,353.6,0.0
781,11.2,446.4,0.0
782,11.2,446.4,0.0
783,11.085,284.8,0.0
784,11.085,238.4,0.0
785,11.2,176.0,0.0
786,11.229000000000001,158.4,0.0
787,11.085,222.4,0.0
788,10.860999999999999,422.4,0.0
789,10.752,460.8,0.0
790,10.860999999999999,462.4,0.0
791,10.915999999999999,408.0,0.0
792,10.944,368.0,0.0
793,10.970999999999998,340.8,0.0
794,10.915999999999999,299.2,0.0
795,10.860999999999999,224.0,0.0
796,10.806,294.4,0.0
797,10.806,305.6,0.0
798,10.915999999999999,326.4,0.0
799,10.806,368.0,0.0
800,10.752,368.0,0.0
801,10.860999999999999,328.0,0.0
802,11.171,441.6,0.0
803,11.318,499.2,0.0
804,11.624,451.2,0.0
805,11.499,451.2,0.0
806,11.499,225.6,0.0
807,11.408,209.6,0.0
808,11.142000000000001,473.6,0.0
809,11.259,473.6,0.0
810,11.2,396.8,0.0
811,11.2,321.6,0.0
812,11.318,321.6,0.0
813,11.408,321.6,0.0
814,11.499,356.8,0.0
815,11.561,484.8,0.0
816,11.142000000000001,395.2,0.0
817,11.142000000000001,377.6,0.0
818,11.229000000000001,377.6,0.0
819,11.171,414.4,0.0
820,11.259,361.6,0.0
821,11.624,361.6,0.0
822,11.880999999999998,334.4,0.0
823,11.655,353.6,0.0
824,11.437999999999999,395.2,0.0
825,11.085,395.2,0.0
826,10.970999999999998,417.6,0.0
827,10.806,209.6,0.0
828,10.699000000000002,209.6,0.0
829,10.645999999999999,190.4,0.0
830,10.593,228.8,0.0
831,10.645999999999999,228.8,0.0
832,10.699000000000002,270.4,0.0
833,10.672,278.4,0.0
834,10.752,369.6,0.0
835,10.593,446.4,0.0
836,10.540999999999999,422.4,0.0
837,10.49,374.4,0.0
838,10.142999999999999,374.4,0.0
839,10.142999999999999,0.0,0.0
840,9.956,43.2,0.0
841,10.002,72.0,0.0
842,10.142999999999999,0.0,0.0
843,10.002,0.0,0.0
844,10.191,0.0,0.0
845,10.289000000000001,742.4,0.0
846,10.699000000000002,692.8,0.0
847,10.632,0.0,0.0
848,10.49,0.0,0.0
849,9.979,0.0,0.0
850,9.775,0.0,0.0
851,9.6,0.0,0.0
852,9.6,0.0,0.0
853,9.073,0.0,0.0
854,8.335,0.0,0.0
855,7.763,0.0,0.0
856,7.027,0.0,0.0
857,6.516,0.0,0.0
858,5.12,0.0,0.0
859,4.2330000000000005,140.8,0.0
860,0.0,0.0,0.0
