,speed,power,crop
2018-05-18 13:08:38,6.924,56.0,0.0
2018-05-18 13:08:39,6.969,56.0,0.0
2018-05-18 13:08:40,6.857,59.0,0.0
2018-05-18 13:08:41,6.792,69.0,0.0
2018-05-18 13:08:42,6.749,72.0,0.0
2018-05-18 13:08:43,6.728,73.0,0.0
2018-05-18 13:08:44,6.624,76.0,0.0
2018-05-18 13:08:45,6.524,77.0,0.0
2018-05-18 13:08:46,6.544,82.0,0.0
2018-05-18 13:08:47,6.707,78.0,0.0
2018-05-18 13:08:48,6.728,72.0,0.0
2018-05-18 13:08:49,6.728,73.0,0.0
2018-05-18 13:08:50,6.879,81.0,0.0
2018-05-18 13:08:51,6.857,81.0,0.0
2018-05-18 13:08:52,6.946,97.0,0.0
2018-05-18 13:08:53,6.946,165.0,0.0
2018-05-18 13:08:54,6.946,165.0,0.0
2018-05-18 13:08:55,6.835,166.0,0.0
2018-05-18 13:08:56,6.901,138.0,0.0
2018-05-18 13:08:57,6.991,133.0,0.0
2018-05-18 13:08:58,6.901,133.0,0.0
2018-05-18 13:08:59,6.857,131.0,0.0
2018-05-18 13:09:00,6.969,124.0,0.0
2018-05-18 13:09:01,7.014,127.0,0.0
2018-05-18 13:09:02,7.037,111.0,0.0
2018-05-18 13:09:03,7.014,103.0,0.0
2018-05-18 13:09:04,7.131,131.0,0.0
2018-05-18 13:09:05,7.084,122.0,0.0
2018-05-18 13:09:06,6.946,109.0,0.0
2018-05-18 13:09:07,7.084,100.0,0.0
2018-05-18 13:09:08,7.227,123.0,0.0
2018-05-18 13:09:09,7.131,132.0,0.0
2018-05-18 13:09:10,7.131,137.0,0.0
2018-05-18 13:09:11,7.154,148.0,0.0
2018-05-18 13:09:12,7.227,143.0,0.0
2018-05-18 13:09:13,7.251,139.0,0.0
2018-05-18 13:09:14,7.478,175.0,0.0
2018-05-18 13:09:15,7.584,184.0,0.0
2018-05-18 13:09:16,7.721,185.0,0.0
2018-05-18 13:09:17,7.92,177.0,0.0
2018-05-18 13:09:18,8.039,177.0,0.0
2018-05-18 13:09:19,7.949,174.0,0.0
2018-05-18 13:09:20,7.92,182.0,0.0
2018-05-18 13:09:21,7.891,182.0,0.0
2018-05-18 13:09:22,7.833,186.0,400.0
2018-05-18 13:09:23,8.13,171.0,400.0
2018-05-18 13:09:24,7.848,157.0,400.0
2018-05-18 13:09:25,7.862,155.0,400.0
2018-05-18 13:09:26,7.92,150.0,400.0
2018-05-18 13:09:27,7.92,125.0,400.0
2018-05-18 13:09:28,7.862,120.0,400.0
2018-05-18 13:09:29,7.805,126.0,400.0
2018-05-18 13:09:30,7.92,129.0,400.0
2018-05-18 13:09:31,7.949,131.0,400.0
2018-05-18 13:09:32,7.979,134.0,400.0
2018-05-18 13:09:33,7.949,159.0,400.0
2018-05-18 13:09:34,7.891,171.0,400.0
2018-05-18 13:09:35,7.949,198.0,400.0
2018-05-18 13:09:36,7.862,171.0,0.0
2018-05-18 13:09:37,7.949,145.0,0.0
2018-05-18 13:09:38,7.748,144.0,0.0
2018-05-18 13:09:39,7.776,156.0,0.0
2018-05-18 13:09:40,8.069,174.0,0.0
2018-05-18 13:09:41,8.192,131.0,0.0
2018-05-18 13:09:42,8.384,171.0,0.0
2018-05-18 13:09:43,8.869,246.0,0.0
2018-05-18 13:09:44,8.833,334.0,0.0
2018-05-18 13:09:45,8.833,364.0,0.0
2018-05-18 13:09:46,8.943,376.0,0.0
2018-05-18 13:09:47,9.172,431.0,0.0
2018-05-18 13:09:48,9.332,440.0,0.0
2018-05-18 13:09:49,9.352,348.0,0.0
2018-05-18 13:09:50,9.332,291.0,0.0
2018-05-18 13:09:51,9.212,232.0,0.0
2018-05-18 13:09:52,9.539,246.0,0.0
2018-05-18 13:09:53,9.414,225.0,0.0
2018-05-18 13:09:54,9.712,278.0,0.0
2018-05-18 13:09:55,9.625,283.0,0.0
2018-05-18 13:09:56,9.625,336.0,0.0
2018-05-18 13:09:57,9.712,365.0,400.0
2018-05-18 13:09:58,9.712,332.0,400.0
2018-05-18 13:09:59,9.778,300.0,400.0
2018-05-18 13:10:00,9.712,291.0,400.0
2018-05-18 13:10:01,9.937,329.0,400.0
2018-05-18 13:10:02,9.983,303.0,400.0
2018-05-18 13:10:03,10.077,278.0,400.0
2018-05-18 13:10:04,10.124,274.0,400.0
2018-05-18 13:10:05,10.124,309.0,400.0
2018-05-18 13:10:06,9.891,319.0,400.0
2018-05-18 13:10:07,9.983,338.0,400.0
2018-05-18 13:10:08,10.22,350.0,400.0
2018-05-18 13:10:09,10.124,326.0,400.0
2018-05-18 13:10:10,9.937,265.0,400.0
2018-05-18 13:10:11,9.891,173.0,400.0
2018-05-18 13:10:12,9.891,174.0,400.0
2018-05-18 13:10:13,9.891,207.0,400.0
2018-05-18 13:10:14,9.983,239.0,400.0
2018-05-18 13:10:15,10.029,279.0,400.0
2018-05-18 13:10:16,9.891,273.0,400.0
2018-05-18 13:10:17,9.983,325.0,400.0
2018-05-18 13:10:18,9.937,336.0,400.0
2018-05-18 13:10:19,10.029,341.0,400.0
2018-05-18 13:10:20,9.937,250.0,0.0
2018-05-18 13:10:21,9.756,166.0,0.0
2018-05-18 13:10:22,9.539,166.0,0.0
2018-05-18 13:10:23,9.414,0.0,0.0
2018-05-18 13:10:24,9.172,0.0,0.0
2018-05-18 13:10:25,9.133,0.0,0.0
2018-05-18 13:10:26,8.98,0.0,0.0
2018-05-18 13:10:27,8.417,0.0,0.0
2018-05-18 13:10:28,8.417,0.0,0.0
2018-05-18 13:10:29,8.161,0.0,0.0
2018-05-18 13:10:30,8.223,0.0,0.0
2018-05-18 13:10:31,7.805,0.0,0.0
2018-05-18 13:10:32,7.478,0.0,0.0
2018-05-18 13:10:33,7.3,0.0,0.0
2018-05-18 13:10:34,7.154,0.0,0.0
2018-05-18 13:10:35,7.131,0.0,0.0
2018-05-18 13:10:36,6.991,0.0,0.0
2018-05-18 13:10:37,6.991,0.0,0.0
2018-05-18 13:10:38,6.814,0.0,0.0
2018-05-18 13:10:39,6.792,0.0,0.0
2018-05-18 13:10:40,6.604,0.0,0.0
2018-05-18 13:10:41,6.445,0.0,0.0
2018-05-18 13:10:42,6.313,0.0,0.0
2018-05-18 13:10:43,6.221,0.0,0.0
2018-05-18 13:10:44,6.063,0.0,0.0
2018-05-18 13:10:45,5.896,0.0,0.0
2018-05-18 13:10:46,5.801,0.0,0.0
2018-05-18 13:10:47,5.663,0.0,0.0
2018-05-18 13:10:48,5.461,0.0,0.0
2018-05-18 13:10:49,5.447,0.0,0.0
2018-05-18 13:10:50,5.326,0.0,0.0
2018-05-18 13:10:51,5.434,0.0,0.0
2018-05-18 13:10:52,5.366,0.0,0.0
2018-05-18 13:10:53,5.42,0.0,0.0
2018-05-18 13:10:54,5.406,0.0,0.0
2018-05-18 13:10:55,5.248,27.0,0.0
2018-05-18 13:10:56,5.248,27.0,0.0
2018-05-18 13:10:57,5.098,27.0,0.0
2018-05-18 13:10:58,5.086,28.0,0.0
2018-05-18 13:10:59,4.991,29.0,0.0
2018-05-18 13:11:00,4.911,34.0,0.0
2018-05-18 13:11:01,5.05,44.0,0.0
2018-05-18 13:11:02,5.062,44.0,0.0
2018-05-18 13:11:03,5.086,41.0,0.0
2018-05-18 13:11:04,4.889,53.0,0.0
2018-05-18 13:11:05,5.026,53.0,0.0
2018-05-18 13:11:06,5.015,52.0,0.0
2018-05-18 13:11:07,4.889,55.0,0.0
2018-05-18 13:11:08,4.945,54.0,0.0
2018-05-18 13:11:09,5.062,53.0,0.0
2018-05-18 13:11:10,5.026,49.0,0.0
2018-05-18 13:11:11,4.957,42.0,0.0
2018-05-18 13:11:12,4.923,40.0,0.0
2018-05-18 13:11:13,4.98,40.0,0.0
2018-05-18 13:11:14,4.991,48.0,0.0
2018-05-18 13:11:15,5.062,58.0,0.0
2018-05-18 13:11:16,4.98,57.0,0.0
2018-05-18 13:11:17,4.945,61.0,0.0
2018-05-18 13:11:18,5.11,71.0,0.0
2018-05-18 13:11:19,5.086,70.0,0.0
2018-05-18 13:11:20,5.135,63.0,0.0
2018-05-18 13:11:21,5.184,52.0,0.0
2018-05-18 13:11:22,5.147,52.0,0.0
2018-05-18 13:11:23,5.098,47.0,0.0
2018-05-18 13:11:24,4.934,0.0,0.0
2018-05-18 13:11:25,5.003,0.0,0.0
2018-05-18 13:11:26,4.834,0.0,0.0
2018-05-18 13:11:27,4.802,0.0,0.0
